AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
0,FERRY,FERRY,I,D,0.0,60.0,,,,
0,FLIGHT,F4,D,F,712.0,164.0,900.0,1800.0,22.506,25.506
0,FLIGHT,F32,F,B,4750.0,141.0,736.0,1636.0,19.701,22.701
0,FLIGHT,F41,B,G,6236.0,117.0,595.0,1495.0,18.669,21.669
0,FLIGHT,F46,G,K,6621.0,119.0,478.0,1378.0,18.402,21.402
0,FERRY,FERRY,K,L,6740.0,60.0,,,,
0,FLIGHT,F88,L,H,12698.0,79.0,359.0,1259.0,14.182,17.182
0,FERRY,FERRY,H,G,12777.0,60.0,,,,
0,FLIGHT,F127,G,J,19226.0,87.0,280.0,1180.0,9.649,12.649
0,FLIGHT,F159,J,K,24160.0,153.0,193.0,1093.0,6.222,9.222
0,MAINT,A,K,K,24313.0,90.0,,,,
0,FLIGHT,F165,K,H,25313.0,108.0,900.0,940.0,5.422,8.422
0,FLIGHT,F186,H,G,27881.0,139.0,792.0,832.0,3.638,6.638
0,FLIGHT,F189,G,B,28072.0,132.0,653.0,693.0,3.506,6.506
0,FLIGHT,F197,B,A,29216.0,81.0,521.0,561.0,2.711,5.711
0,FLIGHT,F199,A,F,29527.0,107.0,440.0,480.0,2.495,5.495
0,FLIGHT,F201,F,K,29651.0,128.0,333.0,373.0,2.409,5.409
1,FERRY,FERRY,F,D,0.0,60.0,,,,
1,FLIGHT,F3,D,H,711.0,91.0,900.0,1800.0,22.506,25.506
1,FLIGHT,F37,H,C,5368.0,81.0,809.0,1709.0,19.272,22.272
1,FLIGHT,F39,C,D,6157.0,64.0,728.0,1628.0,18.724,21.724
1,FLIGHT,F54,D,E,7755.0,86.0,664.0,1564.0,17.615,20.615
1,FERRY,FERRY,E,G,7841.0,60.0,,,,
1,FLIGHT,F72,G,E,10930.0,71.0,578.0,1478.0,15.41,18.41
1,FLIGHT,F102,E,I,15064.0,116.0,507.0,1407.0,12.539,15.539
1,FLIGHT,F116,I,L,16766.0,130.0,391.0,1291.0,11.357,14.357
1,FLIGHT,F124,L,H,18119.0,141.0,261.0,1161.0,10.417,13.417
1,FERRY,FERRY,H,D,18260.0,60.0,,,,
1,MAINT,A,D,D,18320.0,90.0,,,,
1,FLIGHT,F149,D,I,22718.0,127.0,900.0,1020.0,7.224,10.224
1,FLIGHT,F182,I,E,26903.0,139.0,773.0,893.0,4.317,7.317
1,FERRY,FERRY,E,A,27042.0,60.0,,,,
1,FLIGHT,F206,A,K,29810.0,106.0,634.0,754.0,2.299,5.299
2,FERRY,FERRY,K,B,0.0,60.0,,,,
2,FLIGHT,F7,B,J,1017.0,89.0,900.0,1800.0,22.294,25.294
2,FLIGHT,F30,J,E,4683.0,142.0,811.0,1711.0,19.748,22.748
2,FLIGHT,F36,E,F,5323.0,130.0,669.0,1569.0,19.303,22.303
2,FLIGHT,F44,F,C,6528.0,104.0,539.0,1439.0,18.467,21.467
2,FLIGHT,F71,C,B,10929.0,151.0,435.0,1335.0,15.41,18.41
2,FLIGHT,F87,B,K,12499.0,94.0,284.0,1184.0,14.32,17.32
2,FERRY,FERRY,K,L,12593.0,60.0,,,,
2,FLIGHT,F91,L,D,13619.0,61.0,190.0,1090.0,13.542,16.542
2,FLIGHT,F103,D,K,15350.0,77.0,129.0,1029.0,12.34,15.34
2,MAINT,A,K,K,15427.0,90.0,,,,
2,FLIGHT,F142,K,E,21193.0,98.0,900.0,952.0,8.283,11.283
2,FLIGHT,F145,E,G,22040.0,79.0,802.0,854.0,7.694,10.694
2,FLIGHT,F148,G,E,22447.0,165.0,723.0,775.0,7.412,10.412
2,FLIGHT,F163,E,C,25195.0,168.0,558.0,610.0,5.503,8.503
2,FERRY,FERRY,C,A,25363.0,60.0,,,,
2,FLIGHT,F169,A,B,25511.0,161.0,390.0,442.0,5.284,8.284
2,FLIGHT,F185,B,F,27776.0,91.0,229.0,281.0,3.711,6.711
3,FERRY,FERRY,L,B,0.0,60.0,,,,
3,FLIGHT,F13,B,J,2145.0,175.0,900.0,1800.0,21.51,24.51
3,FLIGHT,F40,J,K,6192.0,134.0,725.0,1625.0,18.7,21.7
3,FERRY,FERRY,K,I,6326.0,60.0,,,,
3,FLIGHT,F64,I,F,9541.0,178.0,591.0,1491.0,16.374,19.374
3,FLIGHT,F96,F,A,14805.0,175.0,413.0,1313.0,12.719,15.719
3,FERRY,FERRY,A,G,14980.0,60.0,,,,
3,FLIGHT,F131,G,A,19612.0,105.0,238.0,1138.0,9.381,12.381
3,MAINT,A,A,A,19717.0,90.0,,,,
3,FLIGHT,F152,A,D,23414.0,156.0,900.0,1033.0,6.74,9.74
3,FLIGHT,F178,D,J,26692.0,172.0,744.0,877.0,4.464,7.464
3,FLIGHT,F195,J,G,29204.0,139.0,572.0,705.0,2.719,5.719
3,FLIGHT,F200,G,L,29585.0,143.0,433.0,566.0,2.455,5.455
3,FLIGHT,F209,L,C,29882.0,102.0,290.0,423.0,2.249,5.249
4,FERRY,FERRY,F,D,0.0,60.0,,,,
4,FLIGHT,F5,D,A,785.0,118.0,900.0,1800.0,22.455,25.455
4,FERRY,FERRY,A,I,903.0,60.0,,,,
4,FLIGHT,F48,I,F,6765.0,111.0,782.0,1682.0,18.302,21.302
4,FLIGHT,F59,F,C,9043.0,98.0,671.0,1571.0,16.72,19.72
4,FLIGHT,F100,C,I,14989.0,122.0,573.0,1473.0,12.591,15.591
4,FERRY,FERRY,I,G,15111.0,60.0,,,,
4,FLIGHT,F112,G,F,16384.0,78.0,451.0,1351.0,11.622,14.622
4,FLIGHT,F134,F,C,19721.0,81.0,373.0,1273.0,9.305,12.305
4,FLIGHT,F164,C,H,25235.0,173.0,292.0,1192.0,5.476,8.476
4,FLIGHT,F167,H,C,25418.0,64.0,119.0,1019.0,5.349,8.349
4,MAINT,A,C,C,25482.0,90.0,,,,
4,FLIGHT,F175,C,J,26426.0,94.0,900.0,955.0,4.649,7.649
4,FLIGHT,F181,J,E,26844.0,123.0,806.0,861.0,4.358,7.358
4,FERRY,FERRY,E,A,26967.0,60.0,,,,
4,FLIGHT,F208,A,J,29823.0,83.0,683.0,738.0,2.29,5.29
5,FERRY,FERRY,K,B,0.0,60.0,,,,
5,FLIGHT,F10,B,E,1998.0,85.0,900.0,1800.0,21.613,24.613
5,FLIGHT,F34,E,H,4917.0,116.0,815.0,1715.0,19.585,22.585
5,FLIGHT,F57,H,J,8145.0,180.0,699.0,1599.0,17.344,20.344
5,FERRY,FERRY,J,D,8325.0,60.0,,,,
5,FLIGHT,F79,D,C,12130.0,69.0,519.0,1419.0,14.576,17.576
5,FLIGHT,F104,C,L,15427.0,80.0,450.0,1350.0,12.287,15.287
5,FERRY,FERRY,L,I,15507.0,60.0,,,,
5,FLIGHT,F118,I,F,17732.0,112.0,370.0,1270.0,10.686,13.686
5,FERRY,FERRY,F,A,17844.0,60.0,,,,
5,FLIGHT,F174,A,J,26350.0,120.0,258.0,1158.0,4.701,7.701
6,FERRY,FERRY,F,D,0.0,60.0,,,,
6,FLIGHT,F16,D,A,2562.0,88.0,900.0,1800.0,21.221,24.221
6,FERRY,FERRY,A,I,2650.0,60.0,,,,
6,FLIGHT,F43,I,G,6510.0,145.0,812.0,1712.0,18.479,21.479
6,FLIGHT,F68,G,B,10660.0,134.0,667.0,1567.0,15.597,18.597
6,FLIGHT,F93,B,J,14059.0,146.0,533.0,1433.0,13.237,16.237
6,FLIGHT,F115,J,F,16665.0,129.0,387.0,1287.0,11.427,14.427
6,FERRY,FERRY,F,E,16794.0,60.0,,,,
6,FLIGHT,F132,E,G,19686.0,149.0,258.0,1158.0,9.329,12.329
6,FLIGHT,F151,G,B,23402.0,101.0,109.0,1009.0,6.749,9.749
6,FERRY,FERRY,B,A,23503.0,60.0,,,,
6,MAINT,A,A,A,23563.0,90.0,,,,
6,FLIGHT,F184,A,K,26967.0,135.0,900.0,908.0,4.273,7.273
6,FLIGHT,F205,K,D,29711.0,127.0,765.0,773.0,2.367,5.367
7,FLIGHT,F15,F,E,2526.0,76.0,900.0,1800.0,21.246,24.246
7,FERRY,FERRY,E,G,2602.0,60.0,,,,
7,FLIGHT,F23,G,I,3624.0,145.0,824.0,1724.0,20.483,23.483
7,FLIGHT,F29,I,G,4001.0,116.0,679.0,1579.0,20.222,23.222
7,FLIGHT,F45,G,C,6557.0,179.0,563.0,1463.0,18.447,21.447
7,FERRY,FERRY,C,J,6736.0,60.0,,,,
7,FLIGHT,F86,J,A,12380.0,107.0,384.0,1284.0,14.403,17.403
7,FLIGHT,F122,A,I,17994.0,116.0,277.0,1177.0,10.504,13.504
7,FLIGHT,F129,I,B,19259.0,120.0,161.0,1061.0,9.626,12.626
7,MAINT,A,B,B,19379.0,90.0,,,,
7,FLIGHT,F144,B,E,21973.0,77.0,900.0,941.0,7.741,10.741
7,FLIGHT,F150,E,B,22751.0,62.0,823.0,864.0,7.201,10.201
7,FLIGHT,F154,B,D,23613.0,163.0,761.0,802.0,6.602,9.602
7,FLIGHT,F157,D,B,23858.0,105.0,598.0,639.0,6.432,9.432
7,FERRY,FERRY,B,A,23963.0,60.0,,,,
7,FLIGHT,F168,A,F,25509.0,162.0,493.0,534.0,5.285,8.285
8,FLIGHT,F8,E,C,1042.0,81.0,900.0,1800.0,22.276,25.276
8,FLIGHT,F12,C,A,2113.0,76.0,819.0,1719.0,21.533,24.533
8,FLIGHT,F17,A,K,3327.0,72.0,743.0,1643.0,20.69,23.69
8,FLIGHT,F35,K,L,5260.0,61.0,671.0,1571.0,19.347,22.347
8,FERRY,FERRY,L,B,5321.0,60.0,,,,
8,FLIGHT,F42,B,J,6439.0,146.0,610.0,1510.0,18.528,21.528
8,FERRY,FERRY,J,L,6585.0,60.0,,,,
8,FLIGHT,F83,L,K,12212.0,121.0,464.0,1364.0,14.519,17.519
8,FLIGHT,F117,K,B,16968.0,71.0,343.0,1243.0,11.217,14.217
8,FLIGHT,F126,B,D,19121.0,132.0,272.0,1172.0,9.722,12.722
8,FLIGHT,F135,D,I,19732.0,85.0,140.0,1040.0,9.297,12.297
8,MAINT,A,I,I,19817.0,90.0,,,,
8,FLIGHT,F146,I,F,22065.0,163.0,900.0,955.0,7.677,10.677
8,FERRY,FERRY,F,G,22228.0,60.0,,,,
8,FLIGHT,F161,G,H,25168.0,128.0,737.0,792.0,5.522,8.522
8,FLIGHT,F210,H,C,29886.0,89.0,609.0,664.0,2.246,5.246
9,FERRY,FERRY,F,D,0.0,60.0,,,,
9,FLIGHT,F14,D,G,2255.0,114.0,900.0,1800.0,21.434,24.434
9,FLIGHT,F31,G,B,4688.0,110.0,786.0,1686.0,19.744,22.744
9,FLIGHT,F33,B,H,4863.0,136.0,676.0,1576.0,19.623,22.623
9,FLIGHT,F60,H,E,9085.0,100.0,540.0,1440.0,16.691,19.691
