AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
6,FLIGHT,F58,H,D,12227.0,77.0,315.0,1215.0,3.509,6.509
7,FERRY,FERRY,H,F,0.0,60.0,,,,
7,FLIGHT,F11,F,A,3266.0,171.0,900.0,1800.0,9.732,12.732
7,FLIGHT,F15,A,G,3609.0,90.0,729.0,1629.0,9.494,12.494
7,FLIGHT,F21,G,B,5097.0,106.0,639.0,1539.0,8.46,11.46
7,FERRY,FERRY,B,E,5203.0,60.0,,,,
7,FLIGHT,F29,E,G,6699.0,67.0,533.0,1433.0,7.348,10.348
7,FLIGHT,F38,G,D,7974.0,133.0,466.0,1366.0,6.463,9.463
7,FLIGHT,F42,D,C,9341.0,164.0,333.0,1233.0,5.513,8.513
7,FLIGHT,F45,C,G,9685.0,70.0,169.0,1069.0,5.274,8.274
7,FERRY,FERRY,G,H,9755.0,60.0,,,,
7,MAINT,A,H,H,9815.0,90.0,,,,
7,FLIGHT,F49,H,D,10441.0,154.0,900.0,999.0,4.749,7.749
7,FLIGHT,F53,D,G,10878.0,114.0,746.0,845.0,4.446,7.446
7,FERRY,FERRY,G,H,10992.0,60.0,,,,
7,FLIGHT,F65,H,F,14124.0,155.0,632.0,731.0,2.192,5.192
8,FERRY,FERRY,D,C,0.0,60.0,,,,
8,FLIGHT,F7,C,D,1907.0,134.0,900.0,1800.0,10.676,13.676
8,FLIGHT,F22,D,G,5245.0,71.0,766.0,1666.0,8.358,11.358
8,FERRY,FERRY,G,C,5316.0,60.0,,,,
8,FLIGHT,F24,C,B,6249.0,92.0,695.0,1595.0,7.66,10.66
8,FERRY,FERRY,B,D,6341.0,60.0,,,,
8,FLIGHT,F33,D,E,6911.0,136.0,603.0,1503.0,7.201,10.201
8,FERRY,FERRY,E,G,7047.0,60.0,,,,
8,FLIGHT,F51,G,B,10663.0,156.0,467.0,1367.0,4.595,7.595
8,FLIGHT,F64,B,C,14040.0,176.0,311.0,1211.0,2.25,5.25
9,FERRY,FERRY,I,E,0.0,60.0,,,,
9,FLIGHT,F10,E,F,2528.0,77.0,900.0,1800.0,10.244,13.244
9,FERRY,FERRY,F,H,2605.0,60.0,,,,
9,FLIGHT,F18,H,A,3741.0,83.0,823.0,1723.0,9.402,12.402
9,FERRY,FERRY,A,C,3824.0,60.0,,,,
9,FLIGHT,F31,C,H,6807.0,125.0,740.0,1640.0,7.273,10.273
9,FERRY,FERRY,H,D,6932.0,60.0,,,,
9,FLIGHT,F46,D,E,9705.0,117.0,615.0,1515.0,5.26,8.26
9,FLIGHT,F60,E,D,13452.0,82.0,498.0,1398.0,2.658,5.658
