AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
0,FERRY,FERRY,C,I,0.0,60.0,,,,
0,FLIGHT,F2,I,J,802.0,135.0,900.0,1800.0,15.443,18.443
0,FERRY,FERRY,J,G,937.0,60.0,,,,
0,FLIGHT,F38,G,C,6424.0,75.0,765.0,1665.0,11.539,14.539
0,FLIGHT,F39,C,E,6589.0,76.0,690.0,1590.0,11.424,14.424
0,FERRY,FERRY,E,D,6665.0,60.0,,,,
0,FLIGHT,F57,D,E,9809.0,77.0,614.0,1514.0,9.188,12.188
0,FLIGHT,F83,E,D,14847.0,128.0,537.0,1437.0,5.69,8.69
0,FERRY,FERRY,D,G,14975.0,60.0,,,,
0,FLIGHT,F95,G,F,16733.0,89.0,409.0,1309.0,4.38,7.38
0,FLIGHT,F103,F,I,18292.0,117.0,320.0,1220.0,3.297,6.297
0,FLIGHT,F107,I,C,19711.0,174.0,203.0,1103.0,2.312,5.312
1,FERRY,FERRY,H,F,0.0,60.0,,,,
1,FLIGHT,F6,F,H,955.0,114.0,900.0,1800.0,15.337,18.337
1,FLIGHT,F29,H,E,4856.0,114.0,786.0,1686.0,12.628,15.628
1,FLIGHT,F40,E,J,6818.0,69.0,672.0,1572.0,11.265,14.265
1,FERRY,FERRY,J,D,6887.0,60.0,,,,
1,FLIGHT,F42,D,C,7613.0,84.0,603.0,1503.0,10.713,13.713
1,FLIGHT,F51,C,H,9236.0,123.0,519.0,1419.0,9.586,12.586
1,FERRY,FERRY,H,B,9359.0,60.0,,,,
1,FLIGHT,F66,B,G,11921.0,69.0,396.0,1296.0,7.722,10.722
1,FLIGHT,F77,G,I,13715.0,66.0,327.0,1227.0,6.476,9.476
1,FLIGHT,F91,I,B,16304.0,166.0,261.0,1161.0,4.678,7.678
2,FERRY,FERRY,E,A,0.0,60.0,,,,
2,FLIGHT,F10,A,J,1816.0,102.0,900.0,1800.0,14.739,17.739
2,FERRY,FERRY,J,G,1918.0,60.0,,,,
2,FLIGHT,F37,G,F,6399.0,151.0,798.0,1698.0,11.556,14.556
2,FLIGHT,F53,F,E,9575.0,145.0,647.0,1547.0,9.351,12.351
2,FERRY,FERRY,E,C,9720.0,60.0,,,,
2,FLIGHT,F63,C,J,11204.0,74.0,502.0,1402.0,8.219,11.219
2,FLIGHT,F76,J,B,13568.0,113.0,428.0,1328.0,6.578,9.578
2,FLIGHT,F80,B,D,13823.0,148.0,315.0,1215.0,6.401,9.401
2,FERRY,FERRY,D,E,13971.0,60.0,,,,
2,FLIGHT,F106,E,A,19484.0,151.0,167.0,1067.0,2.469,5.469
3,FLIGHT,F1,F,C,672.0,168.0,900.0,1800.0,15.533,18.533
3,FERRY,FERRY,C,B,840.0,60.0,,,,
3,FLIGHT,F23,B,F,3277.0,80.0,732.0,1632.0,13.724,16.724
3,FLIGHT,F33,F,E,5336.0,80.0,652.0,1552.0,12.294,15.294
3,FERRY,FERRY,E,C,5416.0,60.0,,,,
3,FLIGHT,F41,C,H,6840.0,149.0,572.0,1472.0,11.25,14.25
3,FLIGHT,F60,H,I,10632.0,114.0,423.0,1323.0,8.617,11.617
3,FLIGHT,F65,I,H,11902.0,167.0,309.0,1209.0,7.735,10.735
3,FERRY,FERRY,H,J,12069.0,60.0,,,,
3,MAINT,A,J,J,12129.0,90.0,,,,
3,FLIGHT,F79,J,C,13781.0,151.0,900.0,1042.0,6.43,9.43
3,FLIGHT,F98,C,B,17741.0,163.0,749.0,891.0,3.68,6.68
4,FLIGHT,F3,C,E,821.0,72.0,900.0,1800.0,15.43,18.43
4,FLIGHT,F13,E,H,1997.0,149.0,828.0,1728.0,14.613,17.613
4,FLIGHT,F15,H,E,2297.0,115.0,679.0,1579.0,14.405,17.405
4,FLIGHT,F18,E,B,2488.0,139.0,564.0,1464.0,14.272,17.272
4,FLIGHT,F19,B,I,2633.0,157.0,425.0,1325.0,14.172,17.172
4,FLIGHT,F27,I,G,4764.0,158.0,268.0,1168.0,12.692,15.692
4,FERRY,FERRY,G,F,4922.0,60.0,,,,
4,FLIGHT,F36,F,A,5494.0,72.0,110.0,1010.0,12.185,15.185
4,MAINT,A,A,A,5566.0,90.0,,,,
4,FLIGHT,F55,A,D,9706.0,144.0,900.0,938.0,9.26,12.26
4,FERRY,FERRY,D,I,9850.0,60.0,,,,
4,FLIGHT,F59,I,J,10587.0,133.0,756.0,794.0,8.648,11.648
4,FLIGHT,F72,J,D,12670.0,68.0,623.0,661.0,7.201,10.201
4,FLIGHT,F94,D,E,16691.0,97.0,555.0,593.0,4.409,7.409
4,FERRY,FERRY,E,J,16788.0,60.0,,,,
4,FLIGHT,F99,J,G,17807.0,160.0,458.0,496.0,3.634,6.634
4,FLIGHT,F101,G,I,18135.0,163.0,298.0,336.0,3.406,6.406
4,FLIGHT,F105,I,E,19265.0,117.0,135.0,173.0,2.622,5.622
5,FLIGHT,F11,B,A,1865.0,135.0,900.0,1800.0,14.705,17.705
5,FERRY,FERRY,A,F,2000.0,60.0,,,,
5,FLIGHT,F21,F,C,3270.0,137.0,765.0,1665.0,13.729,16.729
5,FLIGHT,F35,C,H,5397.0,107.0,628.0,1528.0,12.252,15.252
5,FLIGHT,F43,H,J,7783.0,108.0,521.0,1421.0,10.595,13.595
5,FERRY,FERRY,J,B,7891.0,60.0,,,,
5,FLIGHT,F49,B,J,9078.0,145.0,413.0,1313.0,9.696,12.696
5,FLIGHT,F56,J,B,9727.0,132.0,268.0,1168.0,9.245,12.245
5,MAINT,A,B,B,9859.0,90.0,,,,
5,FLIGHT,F62,B,C,11043.0,179.0,900.0,1036.0,8.331,11.331
5,FLIGHT,F68,C,A,12242.0,161.0,721.0,857.0,7.499,10.499
5,FLIGHT,F81,A,C,13929.0,156.0,560.0,696.0,6.327,9.327
5,FLIGHT,F84,C,F,15006.0,70.0,404.0,540.0,5.579,8.579
5,FLIGHT,F86,F,G,15434.0,84.0,334.0,470.0,5.282,8.282
5,FLIGHT,F89,G,H,16222.0,115.0,250.0,386.0,4.735,7.735
5,FERRY,FERRY,H,I,16337.0,60.0,,,,
5,FLIGHT,F96,I,F,16820.0,104.0,135.0,271.0,4.319,7.319
6,FLIGHT,F5,E,F,928.0,86.0,900.0,1800.0,15.356,18.356
6,FLIGHT,F16,F,H,2299.0,137.0,814.0,1714.0,14.403,17.403
6,FERRY,FERRY,H,B,2436.0,60.0,,,,
6,FLIGHT,F24,B,E,3873.0,130.0,677.0,1577.0,13.31,16.31
6,FERRY,FERRY,E,G,4003.0,60.0,,,,
6,FLIGHT,F44,G,F,7893.0,111.0,547.0,1447.0,10.519,13.519
6,FLIGHT,F58,F,J,9818.0,142.0,436.0,1336.0,9.182,12.182
6,FLIGHT,F67,J,D,12116.0,117.0,294.0,1194.0,7.586,10.586
6,FLIGHT,F70,D,J,12476.0,117.0,177.0,1077.0,7.336,10.336
6,MAINT,A,J,J,12593.0,90.0,,,,
6,FLIGHT,F74,J,H,13435.0,81.0,900.0,960.0,6.67,9.67
6,FLIGHT,F85,H,C,15150.0,112.0,819.0,879.0,5.479,8.479
6,FLIGHT,F88,C,D,15583.0,132.0,707.0,767.0,5.178,8.178
6,FERRY,FERRY,D,F,15715.0,60.0,,,,
6,FLIGHT,F93,F,H,16564.0,178.0,575.0,635.0,4.497,7.497
7,FLIGHT,F9,D,C,1811.0,116.0,900.0,1800.0,14.742,17.742
7,FLIGHT,F14,C,D,2170.0,111.0,784.0,1684.0,14.493,17.493
7,FERRY,FERRY,D,B,2281.0,60.0,,,,
7,FLIGHT,F25,B,I,3920.0,121.0,673.0,1573.0,13.278,16.278
7,FLIGHT,F45,I,E,8104.0,174.0,552.0,1452.0,10.372,13.372
7,FERRY,FERRY,E,B,8278.0,60.0,,,,
7,FLIGHT,F50,B,A,9193.0,119.0,378.0,1278.0,9.616,12.616
7,FERRY,FERRY,A,I,9312.0,60.0,,,,
7,FLIGHT,F75,I,J,13556.0,110.0,259.0,1159.0,6.586,9.586
7,MAINT,A,J,J,13666.0,90.0,,,,
7,FLIGHT,F90,J,A,16223.0,156.0,900.0,1049.0,4.734,7.734
8,FLIGHT,F4,J,F,833.0,141.0,900.0,1800.0,15.422,18.422
8,FLIGHT,F20,F,J,3258.0,80.0,759.0,1659.0,13.738,16.738
8,FERRY,FERRY,J,F,3338.0,60.0,,,,
8,FLIGHT,F30,F,H,4912.0,152.0,679.0,1579.0,12.589,15.589
8,FERRY,FERRY,H,D,5064.0,60.0,,,,
8,FLIGHT,F47,D,G,8381.0,150.0,527.0,1427.0,10.18,13.18
8,FLIGHT,F61,G,F,10946.0,147.0,377.0,1277.0,8.399,11.399
8,FLIGHT,F69,F,I,12359.0,119.0,230.0,1130.0,7.417,10.417
8,MAINT,A,I,I,12478.0,90.0,,,,
8,FLIGHT,F71,I,H,12587.0,155.0,900.0,1011.0,7.259,10.259
8,FERRY,FERRY,H,G,12742.0,60.0,,,,
8,FLIGHT,F82,G,F,13958.0,180.0,745.0,856.0,6.307,9.307
8,FLIGHT,F92,F,H,16363.0,144.0,565.0,676.0,4.637,7.637
9,FERRY,FERRY,B,G,0.0,60.0,,,,
9,FLIGHT,F17,G,I,2476.0,170.0,900.0,1800.0,14.281,17.281
9,FLIGHT,F32,I,F,5148.0,152.0,730.0,1630.0,12.425,15.425
9,FLIGHT,F34,F,B,5346.0,60.0,578.0,1478.0,12.287,15.287
9,FLIGHT,F48,B,I,9060.0,86.0,518.0,1418.0,9.708,12.708
9,FERRY,FERRY,I,D,9146.0,60.0,,,,
9,FLIGHT,F52,D,H,9456.0,65.0,432.0,1332.0,9.433,12.433
9,FERRY,FERRY,H,I,9521.0,60.0,,,,
9,FLIGHT,F73,I,E,13331.0,177.0,367.0,1267.0,6.742,9.742
9,FERRY,FERRY,E,G,13508.0,60.0,,,,
9,FLIGHT,F104,G,F,18425.0,175.0,190.0,1090.0,3.205,6.205
10,FLIGHT,F12,E,D,1866.0,133.0,900.0,1800.0,14.704,17.704
10,FERRY,FERRY,D,A,1999.0,60.0,,,,
10,FLIGHT,F22,A,D,3270.0,83.0,767.0,1667.0,13.729,16.729
10,FLIGHT,F28,D,E,4810.0,151.0,684.0,1584.0,12.66,15.66
10,FERRY,FERRY,E,C,4961.0,60.0,,,,
10,FLIGHT,F46,C,A,8164.0,98.0,533.0,1433.0,10.331,13.331
10,FERRY,FERRY,A,G,8262.0,60.0,,,,
10,FLIGHT,F64,G,A,11226.0,100.0,435.0,1335.0,8.204,11.204
10,FLIGHT,F102,A,F,18169.0,153.0,335.0,1235.0,3.383,6.383
10,FERRY,FERRY,F,E,18322.0,60.0,,,,
10,FLIGHT,F108,E,F,19756.0,132.0,182.0,1082.0,2.281,5.281
11,FLIGHT,F7,H,A,1091.0,143.0,900.0,1800.0,15.242,18.242
11,FLIGHT,F8,A,C,1810.0,176.0,757.0,1657.0,14.743,17.743
11,FLIGHT,F26,C,J,4748.0,82.0,581.0,1481.0,12.703,15.703
11,FERRY,FERRY,J,D,4830.0,60.0,,,,
11,FLIGHT,F31,D,H,5067.0,97.0,499.0,1399.0,12.481,15.481
11,FERRY,FERRY,H,D,5164.0,60.0,,,,
11,FLIGHT,F54,D,A,9687.0,125.0,402.0,1302.0,9.273,12.273
11,FERRY,FERRY,A,F,9812.0,60.0,,,,
11,FLIGHT,F78,F,B,13761.0,91.0,277.0,1177.0,6.444,9.444
11,FLIGHT,F87,B,H,15518.0,111.0,186.0,1086.0,5.224,8.224
11,MAINT,A,H,H,15629.0,90.0,,,,
11,FLIGHT,F97,H,I,16874.0,148.0,900.0,975.0,4.282,7.282
11,FLIGHT,F100,I,J,17957.0,89.0,752.0,827.0,3.53,6.53
11,FLIGHT,F109,J,E,19908.0,106.0,663.0,738.0,2.175,5.175
