AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
0,FLIGHT,F2,B,C,770.0,177.0,900.0,1800.0,11.465,14.465
0,FLIGHT,F8,C,A,1143.0,92.0,723.0,1623.0,11.206,14.206
0,FLIGHT,F11,A,G,1815.0,104.0,631.0,1531.0,10.74,13.74
0,FLIGHT,F17,G,D,2581.0,120.0,527.0,1427.0,10.208,13.208
0,FLIGHT,F19,D,F,3319.0,126.0,407.0,1307.0,9.695,12.695
0,FERRY,FERRY,F,C,3445.0,60.0,,,,
0,FLIGHT,F24,C,I,3838.0,61.0,281.0,1181.0,9.335,12.335
0,FLIGHT,F36,I,H,5101.0,124.0,220.0,1120.0,8.458,11.458
0,FERRY,FERRY,H,C,5225.0,60.0,,,,
0,MAINT,A,C,C,5285.0,90.0,,,,
0,FLIGHT,F46,C,E,6240.0,177.0,900.0,996.0,7.667,10.667
0,FERRY,FERRY,E,C,6417.0,60.0,,,,
0,FLIGHT,F59,C,B,7957.0,147.0,723.0,819.0,6.474,9.474
0,FLIGHT,F71,B,C,10597.0,129.0,576.0,672.0,4.641,7.641
0,FERRY,FERRY,C,D,10726.0,60.0,,,,
0,FLIGHT,F76,D,B,10999.0,134.0,447.0,543.0,4.362,7.362
0,FLIGHT,F80,B,E,11276.0,127.0,313.0,409.0,4.169,7.169
0,FLIGHT,F83,E,C,12098.0,164.0,186.0,282.0,3.599,6.599
1,FLIGHT,F5,H,E,1096.0,166.0,900.0,1800.0,11.239,14.239
1,FERRY,FERRY,E,C,1262.0,60.0,,,,
1,FLIGHT,F18,C,E,2603.0,91.0,734.0,1634.0,10.192,13.192
1,FLIGHT,F23,E,I,3787.0,163.0,643.0,1543.0,9.37,12.37
1,FLIGHT,F33,I,H,4914.0,84.0,480.0,1380.0,8.588,11.588
1,FERRY,FERRY,H,I,4998.0,60.0,,,,
1,FLIGHT,F40,I,F,5161.0,101.0,396.0,1296.0,8.416,11.416
1,FLIGHT,F52,F,E,6960.0,76.0,295.0,1195.0,7.167,10.167
1,FERRY,FERRY,E,G,7036.0,60.0,,,,
1,FLIGHT,F57,G,B,7946.0,108.0,219.0,1119.0,6.482,9.482
1,FLIGHT,F62,B,C,8063.0,108.0,111.0,1011.0,6.401,9.401
1,FERRY,FERRY,C,B,8171.0,60.0,,,,
1,MAINT,A,B,B,8231.0,90.0,,,,
1,FLIGHT,F73,B,H,10720.0,107.0,900.0,903.0,4.556,7.556
1,FLIGHT,F84,H,E,12184.0,150.0,793.0,796.0,3.539,6.539
1,FLIGHT,F93,E,F,13918.0,157.0,643.0,646.0,2.335,5.335
2,FERRY,FERRY,G,B,0.0,60.0,,,,
2,FLIGHT,F4,B,F,1060.0,130.0,900.0,1800.0,11.264,14.264
2,FERRY,FERRY,F,B,1190.0,60.0,,,,
2,FLIGHT,F26,B,H,3950.0,137.0,770.0,1670.0,9.257,12.257
2,FERRY,FERRY,H,I,4087.0,60.0,,,,
2,FLIGHT,F43,I,F,5334.0,160.0,633.0,1533.0,8.296,11.296
2,FLIGHT,F53,F,H,7774.0,119.0,473.0,1373.0,6.601,9.601
2,FERRY,FERRY,H,F,7893.0,60.0,,,,
2,FLIGHT,F61,F,A,8025.0,152.0,354.0,1254.0,6.427,9.427
2,FERRY,FERRY,A,E,8177.0,60.0,,,,
2,FLIGHT,F79,E,B,11227.0,171.0,202.0,1102.0,4.203,7.203
3,FERRY,FERRY,G,E,0.0,60.0,,,,
3,FLIGHT,F3,E,A,994.0,139.0,900.0,1800.0,11.31,14.31
3,FERRY,FERRY,A,B,1133.0,60.0,,,,
3,FLIGHT,F28,B,D,4006.0,80.0,761.0,1661.0,9.218,12.218
3,FERRY,FERRY,D,B,4086.0,60.0,,,,
3,FLIGHT,F42,B,C,5264.0,78.0,681.0,1581.0,8.344,11.344
3,FLIGHT,F56,C,E,7929.0,87.0,603.0,1503.0,6.494,9.494
3,FLIGHT,F64,E,H,9178.0,115.0,516.0,1416.0,5.626,8.626
3,FERRY,FERRY,H,D,9293.0,60.0,,,,
3,FLIGHT,F66,D,G,9355.0,81.0,401.0,1301.0,5.503,8.503
3,FLIGHT,F68,G,F,9532.0,138.0,320.0,1220.0,5.381,8.381
3,FLIGHT,F74,F,I,10787.0,141.0,182.0,1082.0,4.509,7.509
3,MAINT,A,I,I,10928.0,90.0,,,,
3,FLIGHT,F90,I,D,13675.0,127.0,900.0,941.0,2.503,5.503
3,FERRY,FERRY,D,F,13802.0,60.0,,,,
3,FLIGHT,F95,F,I,14045.0,67.0,773.0,814.0,2.247,5.247
4,FERRY,FERRY,C,G,0.0,60.0,,,,
4,FLIGHT,F7,G,A,1127.0,123.0,900.0,1800.0,11.217,14.217
4,FLIGHT,F22,A,G,3732.0,153.0,777.0,1677.0,9.408,12.408
4,FERRY,FERRY,G,F,3885.0,60.0,,,,
4,FLIGHT,F32,F,D,4870.0,98.0,624.0,1524.0,8.618,11.618
4,FLIGHT,F44,D,F,5492.0,147.0,526.0,1426.0,8.186,11.186
4,FERRY,FERRY,F,A,5639.0,60.0,,,,
4,FLIGHT,F50,A,E,6949.0,96.0,379.0,1279.0,7.174,10.174
4,FERRY,FERRY,E,D,7045.0,60.0,,,,
4,FLIGHT,F65,D,I,9260.0,97.0,283.0,1183.0,5.569,8.569
4,FERRY,FERRY,I,A,9357.0,60.0,,,,
4,FLIGHT,F88,A,E,13498.0,158.0,186.0,1086.0,2.626,5.626
5,FLIGHT,F1,A,H,555.0,112.0,900.0,1800.0,11.615,14.615
5,FERRY,FERRY,H,F,667.0,60.0,,,,
5,FLIGHT,F16,F,A,2512.0,90.0,788.0,1688.0,10.256,13.256
5,FERRY,FERRY,A,B,2602.0,60.0,,,,
5,FLIGHT,F29,B,G,4701.0,85.0,698.0,1598.0,8.735,11.735
5,FERRY,FERRY,G,I,4786.0,60.0,,,,
5,FLIGHT,F47,I,E,6429.0,116.0,613.0,1513.0,7.535,10.535
5,FERRY,FERRY,E,A,6545.0,60.0,,,,
5,FLIGHT,F60,A,H,8001.0,93.0,497.0,1397.0,6.444,9.444
5,FLIGHT,F77,H,D,11036.0,161.0,404.0,1304.0,4.336,7.336
5,FLIGHT,F82,D,G,11998.0,93.0,243.0,1143.0,3.668,6.668
5,FERRY,FERRY,G,F,12091.0,60.0,,,,
5,MAINT,A,F,F,12151.0,90.0,,,,
5,FLIGHT,F91,F,C,13854.0,152.0,900.0,1050.0,2.379,5.379
6,FLIGHT,F6,G,E,1119.0,111.0,900.0,1800.0,11.223,14.223
6,FERRY,FERRY,E,F,1230.0,60.0,,,,
6,FLIGHT,F13,F,B,2138.0,66.0,789.0,1689.0,10.515,13.515
6,FLIGHT,F21,B,G,3615.0,171.0,723.0,1623.0,9.49,12.49
6,FERRY,FERRY,G,B,3786.0,60.0,,,,
6,FLIGHT,F35,B,A,5018.0,80.0,552.0,1452.0,8.515,11.515
6,FLIGHT,F37,A,E,5107.0,142.0,472.0,1372.0,8.453,11.453
6,FERRY,FERRY,E,G,5249.0,60.0,,,,
6,FLIGHT,F54,G,H,7810.0,130.0,330.0,1230.0,6.576,9.576
6,FERRY,FERRY,H,I,7940.0,60.0,,,,
6,FLIGHT,F70,I,G,9639.0,82.0,200.0,1100.0,5.306,8.306
6,FERRY,FERRY,G,I,9721.0,60.0,,,,
6,FLIGHT,F92,I,E,13872.0,103.0,118.0,1018.0,2.367,5.367
7,FERRY,FERRY,A,B,0.0,60.0,,,,
7,FLIGHT,F9,B,G,1159.0,86.0,900.0,1800.0,11.195,14.195
7,FERRY,FERRY,G,I,1245.0,60.0,,,,
7,FLIGHT,F20,I,A,3421.0,120.0,814.0,1714.0,9.624,12.624
7,FLIGHT,F31,A,I,4774.0,141.0,694.0,1594.0,8.685,11.685
7,FLIGHT,F39,I,A,5156.0,110.0,553.0,1453.0,8.419,11.419
7,FLIGHT,F48,A,E,6647.0,82.0,443.0,1343.0,7.384,10.384
7,FLIGHT,F49,E,I,6925.0,76.0,361.0,1261.0,7.191,10.191
7,FERRY,FERRY,I,G,7001.0,60.0,,,,
7,FLIGHT,F58,G,F,7952.0,126.0,285.0,1185.0,6.478,9.478
7,FERRY,FERRY,F,B,8078.0,60.0,,,,
7,MAINT,A,B,B,8138.0,90.0,,,,
7,FLIGHT,F72,B,A,10697.0,174.0,900.0,1059.0,4.572,7.572
7,FLIGHT,F86,A,C,12411.0,89.0,726.0,885.0,3.381,6.381
7,FLIGHT,F87,C,E,12708.0,105.0,637.0,796.0,3.175,6.175
8,FERRY,FERRY,H,D,0.0,60.0,,,,
8,FLIGHT,F12,D,B,2078.0,80.0,900.0,1800.0,10.557,13.557
8,FLIGHT,F15,B,H,2334.0,73.0,820.0,1720.0,10.379,13.379
8,FLIGHT,F27,H,C,3971.0,71.0,747.0,1647.0,9.242,12.242
8,FERRY,FERRY,C,F,4042.0,60.0,,,,
8,FLIGHT,F30,F,E,4765.0,139.0,676.0,1576.0,8.691,11.691
8,FLIGHT,F38,E,B,5135.0,133.0,537.0,1437.0,8.434,11.434
8,FLIGHT,F45,B,C,6226.0,166.0,404.0,1304.0,7.676,10.676
8,FLIGHT,F55,C,I,7830.0,126.0,238.0,1138.0,6.562,9.562
8,FERRY,FERRY,I,D,7956.0,60.0,,,,
8,FLIGHT,F63,D,G,9007.0,85.0,112.0,1012.0,5.745,8.745
8,MAINT,A,G,G,9092.0,90.0,,,,
8,FLIGHT,F67,G,I,9512.0,141.0,900.0,927.0,5.394,8.394
8,FLIGHT,F75,I,H,10888.0,153.0,759.0,786.0,4.439,7.439
8,FLIGHT,F78,H,G,11155.0,85.0,606.0,633.0,4.253,7.253
8,FERRY,FERRY,G,E,11240.0,60.0,,,,
8,FLIGHT,F81,E,G,11938.0,85.0,521.0,548.0,3.71,6.71
9,FERRY,FERRY,F,G,0.0,60.0,,,,
9,FLIGHT,F10,G,D,1191.0,85.0,900.0,1800.0,11.173,14.173
9,FLIGHT,F14,D,G,2158.0,126.0,815.0,1715.0,10.501,13.501
9,FLIGHT,F25,G,C,3865.0,130.0,689.0,1589.0,9.316,12.316
9,FERRY,FERRY,C,E,3995.0,60.0,,,,
9,FLIGHT,F34,E,F,5015.0,92.0,559.0,1459.0,8.517,11.517
9,FLIGHT,F41,F,B,5202.0,80.0,467.0,1367.0,8.387,11.387
9,FERRY,FERRY,B,G,5282.0,60.0,,,,
9,FLIGHT,F51,G,E,6957.0,94.0,387.0,1287.0,7.169,10.169
9,FERRY,FERRY,E,I,7051.0,60.0,,,,
9,FLIGHT,F69,I,A,9606.0,65.0,293.0,1193.0,5.329,8.329
9,FLIGHT,F85,A,D,12375.0,127.0,228.0,1128.0,3.406,6.406
9,MAINT,A,D,D,12502.0,90.0,,,,
9,FLIGHT,F89,D,A,13553.0,135.0,900.0,1001.0,2.588,5.588
9,FERRY,FERRY,A,F,13688.0,60.0,,,,
9,FLIGHT,F94,F,G,13974.0,131.0,765.0,866.0,2.296,5.296
