AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
2,FERRY,FERRY,H,A,10641.0,60.0,,,,
2,FLIGHT,F69,A,E,15142.0,97.0,233.0,1133.0,5.485,8.485
3,FLIGHT,F4,C,I,1995.0,82.0,900.0,1800.0,14.615,17.615
3,FLIGHT,F19,I,F,4712.0,117.0,818.0,1718.0,12.728,15.728
3,FERRY,FERRY,F,H,4829.0,60.0,,,,
3,FLIGHT,F28,H,F,6587.0,146.0,701.0,1601.0,11.426,14.426
3,FERRY,FERRY,F,I,6733.0,60.0,,,,
3,FLIGHT,F42,I,H,9021.0,155.0,555.0,1455.0,9.735,12.735
3,FERRY,FERRY,H,A,9176.0,60.0,,,,
3,FLIGHT,F61,A,C,12618.0,70.0,400.0,1300.0,7.238,10.238
3,FERRY,FERRY,C,I,12688.0,60.0,,,,
3,FLIGHT,F84,I,G,19382.0,111.0,330.0,1230.0,2.54,5.54
4,FERRY,FERRY,H,D,0.0,60.0,,,,
4,FLIGHT,F5,D,C,2217.0,62.0,900.0,1800.0,14.46,17.46
4,FLIGHT,F24,C,I,5458.0,163.0,838.0,1738.0,12.21,15.21
4,FERRY,FERRY,I,A,5621.0,60.0,,,,
4,FLIGHT,F38,A,J,8167.0,180.0,675.0,1575.0,10.328,13.328
4,FERRY,FERRY,J,G,8347.0,60.0,,,,
4,FLIGHT,F55,G,B,12109.0,73.0,495.0,1395.0,7.591,10.591
4,FERRY,FERRY,B,G,12182.0,60.0,,,,
4,FLIGHT,F80,G,F,18203.0,136.0,422.0,1322.0,3.359,6.359
5,FERRY,FERRY,G,E,0.0,60.0,,,,
5,FLIGHT,F10,E,C,3533.0,79.0,900.0,1800.0,13.547,16.547
5,FERRY,FERRY,C,H,3612.0,60.0,,,,
5,FLIGHT,F35,H,C,7834.0,143.0,821.0,1721.0,10.56,13.56
5,FERRY,FERRY,C,A,7977.0,60.0,,,,
5,FLIGHT,F51,A,F,10773.0,88.0,678.0,1578.0,8.519,11.519
5,FLIGHT,F63,F,H,13611.0,160.0,590.0,1490.0,6.548,9.548
5,FLIGHT,F70,H,E,15144.0,123.0,430.0,1330.0,5.483,8.483
5,FLIGHT,F76,E,J,16855.0,62.0,307.0,1207.0,4.295,7.295
6,FLIGHT,F13,G,E,3740.0,162.0,900.0,1800.0,13.403,16.403
6,FLIGHT,F20,E,F,4877.0,164.0,738.0,1638.0,12.613,15.613
6,FERRY,FERRY,F,H,5041.0,60.0,,,,
6,FLIGHT,F31,H,C,7589.0,118.0,574.0,1474.0,10.73,13.73
6,FERRY,FERRY,C,E,7707.0,60.0,,,,
6,FLIGHT,F46,E,J,9641.0,113.0,456.0,1356.0,9.305,12.305
6,FLIGHT,F60,J,A,12585.0,80.0,343.0,1243.0,7.26,10.26
6,FLIGHT,F62,A,E,13545.0,120.0,263.0,1163.0,6.594,9.594
6,FLIGHT,F67,E,B,13964.0,134.0,143.0,1043.0,6.303,9.303
6,FERRY,FERRY,B,D,14098.0,60.0,,,,
6,MAINT,A,D,D,14158.0,90.0,,,,
6,FLIGHT,F75,D,E,16461.0,106.0,900.0,909.0,4.569,7.569
7,FLIGHT,F6,C,A,2269.0,167.0,900.0,1800.0,14.424,17.424
7,FERRY,FERRY,A,D,2436.0,60.0,,,,
7,FLIGHT,F22,D,J,5215.0,160.0,733.0,1633.0,12.378,15.378
7,FLIGHT,F40,J,C,8321.0,93.0,573.0,1473.0,10.222,13.222
7,FERRY,FERRY,C,E,8414.0,60.0,,,,
7,FLIGHT,F45,E,C,9626.0,90.0,480.0,1380.0,9.315,12.315
7,FLIGHT,F53,C,A,10959.0,154.0,390.0,1290.0,8.39,11.39
7,FLIGHT,F59,A,E,12476.0,169.0,236.0,1136.0,7.336,10.336
7,MAINT,A,E,E,12645.0,90.0,,,,
7,FLIGHT,F72,E,F,15381.0,142.0,900.0,967.0,5.319,8.319
7,FLIGHT,F77,F,G,17988.0,138.0,758.0,825.0,3.508,6.508
7,FLIGHT,F79,G,E,18181.0,60.0,620.0,687.0,3.374,6.374
7,FERRY,FERRY,E,I,18241.0,60.0,,,,
7,FLIGHT,F81,I,B,18338.0,75.0,560.0,627.0,3.265,6.265
8,FLIGHT,F8,I,G,2583.0,84.0,900.0,1800.0,14.206,17.206
8,FLIGHT,F18,G,B,4696.0,64.0,816.0,1716.0,12.739,15.739
8,FLIGHT,F26,B,J,6424.0,68.0,752.0,1652.0,11.539,14.539
8,FERRY,FERRY,J,E,6492.0,60.0,,,,
8,FLIGHT,F30,E,F,6745.0,131.0,684.0,1584.0,11.316,14.316
8,FERRY,FERRY,F,B,6876.0,60.0,,,,
8,FLIGHT,F44,B,E,9497.0,116.0,553.0,1453.0,9.405,12.405
8,FLIGHT,F49,E,D,10560.0,127.0,437.0,1337.0,8.667,11.667
8,FERRY,FERRY,D,J,10687.0,60.0,,,,
8,FLIGHT,F68,J,F,14005.0,161.0,310.0,1210.0,6.274,9.274
8,MAINT,A,F,F,14166.0,90.0,,,,
8,FLIGHT,F82,F,G,18369.0,163.0,900.0,1049.0,3.244,6.244
9,FERRY,FERRY,A,J,0.0,60.0,,,,
9,FLIGHT,F15,J,G,3857.0,107.0,900.0,1800.0,13.322,16.322
9,FLIGHT,F29,G,A,6671.0,85.0,793.0,1693.0,11.367,14.367
9,FLIGHT,F37,A,C,8026.0,130.0,708.0,1608.0,10.426,13.426
9,FLIGHT,F39,C,F,8193.0,180.0,578.0,1478.0,10.31,13.31
9,FERRY,FERRY,F,G,8373.0,60.0,,,,
9,FLIGHT,F47,G,B,9750.0,115.0,398.0,1298.0,9.229,12.229
9,FLIGHT,F66,B,J,13932.0,77.0,283.0,1183.0,6.325,9.325
9,FERRY,FERRY,J,H,14009.0,60.0,,,,
9,FLIGHT,F74,H,F,15567.0,160.0,206.0,1106.0,5.19,8.19
10,FLIGHT,F11,J,I,3683.0,89.0,900.0,1800.0,13.442,16.442
10,FERRY,FERRY,I,J,3772.0,60.0,,,,
10,FLIGHT,F21,J,D,4907.0,68.0,811.0,1711.0,12.592,15.592
10,FLIGHT,F27,D,F,6526.0,178.0,743.0,1643.0,11.468,14.468
10,FERRY,FERRY,F,D,6704.0,60.0,,,,
10,FLIGHT,F43,D,J,9112.0,101.0,565.0,1465.0,9.672,12.672
10,FLIGHT,F57,J,C,12296.0,73.0,464.0,1364.0,7.461,10.461
10,FERRY,FERRY,C,G,12369.0,60.0,,,,
10,FLIGHT,F65,G,J,13850.0,95.0,391.0,1291.0,6.382,9.382
11,FLIGHT,F12,I,G,3711.0,65.0,900.0,1800.0,13.423,16.423
11,FLIGHT,F17,G,B,3918.0,77.0,835.0,1735.0,13.279,16.279
11,FERRY,FERRY,B,D,3995.0,60.0,,,,
11,FLIGHT,F25,D,F,6387.0,156.0,758.0,1658.0,11.565,14.565
11,FERRY,FERRY,F,B,6543.0,60.0,,,,
11,FLIGHT,F41,B,H,8330.0,138.0,602.0,1502.0,10.215,13.215
11,FERRY,FERRY,H,I,8468.0,60.0,,,,
11,FLIGHT,F56,I,C,12150.0,148.0,464.0,1364.0,7.562,10.562
