AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
0,FERRY,FERRY,A,J,21121.0,60.0,,,,
0,MAINT,C,J,J,21181.0,240.0,,,,
0,FLIGHT,F262,J,H,22322.0,81.0,240.0,420.0,3.374,1.277
1,FERRY,FERRY,G,A,0.0,60.0,,,,
1,MAINT,A,A,A,60.0,45.0,,,,
1,FLIGHT,F6,A,G,564.0,123.0,240.0,132.0,1.608,1.608
1,MAINT,B,G,G,687.0,90.0,,,,
1,FLIGHT,F31,G,E,2621.0,68.0,240.0,420.0,0.18,0.18
1,MAINT,A,E,E,2689.0,45.0,,,,
1,FLIGHT,F34,E,K,3322.0,177.0,240.0,352.0,-0.307,-0.307
1,MAINT,D,K,K,3499.0,420.0,,,,
1,FLIGHT,F48,K,I,4006.0,161.0,240.0,420.0,3.94,6.94
1,MAINT,A,I,I,4167.0,45.0,,,,
1,FLIGHT,F59,I,E,5327.0,155.0,240.0,259.0,3.022,6.022
1,FERRY,FERRY,E,L,5482.0,60.0,,,,
1,FLIGHT,F68,L,I,6415.0,83.0,85.0,104.0,2.267,5.267
1,MAINT,B,I,I,6498.0,90.0,,,,
1,FLIGHT,F73,I,H,6612.0,159.0,240.0,420.0,2.13,5.13
1,FLIGHT,F102,H,C,8293.0,61.0,81.0,261.0,0.962,3.962
1,MAINT,A,C,C,8354.0,45.0,,,,
1,FLIGHT,F106,C,K,8400.0,147.0,240.0,200.0,0.888,3.888
1,FERRY,FERRY,K,H,8547.0,60.0,,,,
1,MAINT,B,H,H,8607.0,90.0,,,,
1,FLIGHT,F118,H,E,9777.0,155.0,240.0,420.0,-0.068,2.932
1,MAINT,C,E,E,9932.0,240.0,,,,
1,FLIGHT,F142,E,J,12260.0,137.0,240.0,420.0,2.55,1.208
1,MAINT,A,J,J,12397.0,45.0,,,,
1,FLIGHT,F157,J,L,13505.0,164.0,240.0,283.0,1.685,0.343
1,FERRY,FERRY,L,C,13669.0,60.0,,,,
1,FLIGHT,F162,C,D,13760.0,73.0,76.0,119.0,1.508,0.166
1,FERRY,FERRY,D,L,13833.0,60.0,,,,
1,MAINT,B,L,L,13893.0,90.0,,,,
1,FLIGHT,F182,L,G,15192.0,106.0,240.0,420.0,0.514,-0.828
1,MAINT,D,G,G,15298.0,420.0,,,,
1,FLIGHT,F200,G,I,16527.0,145.0,240.0,420.0,3.438,6.438
1,MAINT,A,I,I,16672.0,45.0,,,,
1,FLIGHT,F211,I,G,18067.0,122.0,240.0,275.0,2.369,5.369
1,FERRY,FERRY,G,D,18189.0,60.0,,,,
1,FLIGHT,F227,D,C,19547.0,80.0,118.0,153.0,1.341,4.341
1,MAINT,B,C,C,19627.0,90.0,,,,
1,FLIGHT,F243,C,F,21079.0,110.0,240.0,420.0,0.277,3.277
1,FLIGHT,F254,F,J,22049.0,100.0,130.0,310.0,-0.397,2.603
1,MAINT,C,J,J,22149.0,240.0,,,,
1,FLIGHT,F266,J,B,22470.0,132.0,240.0,420.0,3.944,2.311
1,FLIGHT,F269,B,L,22637.0,96.0,108.0,288.0,3.828,2.195
1,FERRY,FERRY,L,J,22733.0,60.0,,,,
1,MAINT,A,J,J,22793.0,45.0,,,,
1,FLIGHT,F285,J,E,25271.0,112.0,240.0,192.0,1.999,0.366
2,FERRY,FERRY,E,D,0.0,60.0,,,,
2,MAINT,D,D,D,60.0,420.0,,,,
2,FLIGHT,F5,D,A,539.0,75.0,240.0,420.0,3.959,6.959
2,FLIGHT,F21,A,F,1917.0,156.0,165.0,345.0,3.002,6.002
2,FERRY,FERRY,F,C,2073.0,60.0,,,,
2,MAINT,A,C,C,2133.0,45.0,,,,
2,FLIGHT,F57,C,F,5099.0,103.0,240.0,189.0,0.792,3.792
2,FERRY,FERRY,F,L,5202.0,60.0,,,,
2,MAINT,B,L,L,5262.0,90.0,,,,
2,FLIGHT,F83,L,D,7650.0,163.0,240.0,420.0,-0.979,2.021
2,MAINT,C,D,D,7813.0,240.0,,,,
