AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
3,FLIGHT,F35,G,H,6177.0,65.0,142.0,165.0,-0.123,-2.29
3,FERRY,FERRY,H,E,6242.0,60.0,,,,
3,MAINT,D,E,E,6302.0,420.0,,,,
3,FLIGHT,F42,E,I,6849.0,172.0,240.0,420.0,3.912,6.912
3,MAINT,A,I,I,7021.0,45.0,,,,
3,FLIGHT,F57,I,C,9102.0,144.0,240.0,248.0,2.347,5.347
3,FERRY,FERRY,C,D,9246.0,60.0,,,,
3,MAINT,B,D,D,9306.0,90.0,,,,
3,FLIGHT,F70,D,I,10965.0,146.0,240.0,420.0,1.053,4.053
3,MAINT,A,I,I,11111.0,45.0,,,,
3,FLIGHT,F77,I,G,11244.0,179.0,240.0,274.0,0.86,3.86
3,MAINT,B,G,G,11423.0,90.0,,,,
3,FLIGHT,F88,G,C,12611.0,121.0,240.0,420.0,-0.09,2.91
3,FERRY,FERRY,C,F,12732.0,60.0,,,,
3,MAINT,C,F,F,12792.0,240.0,,,,
3,FLIGHT,F103,F,J,14021.0,83.0,240.0,420.0,3.313,1.931
3,FERRY,FERRY,J,C,14104.0,60.0,,,,
3,FLIGHT,F122,C,A,16904.0,109.0,157.0,337.0,1.311,-0.071
3,MAINT,D,A,A,17013.0,420.0,,,,
3,FLIGHT,F134,A,G,19915.0,67.0,240.0,420.0,2.276,5.276
4,MAINT,C,J,J,0.0,240.0,,,,
4,FLIGHT,F1,J,C,365.0,164.0,240.0,420.0,3.913,1.747
4,FERRY,FERRY,C,D,529.0,60.0,,,,
4,MAINT,A,D,D,589.0,45.0,,,,
4,FLIGHT,F19,D,C,2515.0,93.0,240.0,256.0,2.42,0.253
4,FERRY,FERRY,C,D,2608.0,60.0,,,,
4,MAINT,A,D,D,2668.0,45.0,,,,
4,FLIGHT,F39,D,B,6655.0,156.0,240.0,163.0,-0.455,-2.622
4,MAINT,D,B,B,6811.0,420.0,,,,
4,FLIGHT,F45,B,G,7901.0,162.0,240.0,420.0,3.535,6.535
4,FERRY,FERRY,G,D,8063.0,60.0,,,,
4,MAINT,A,D,D,8123.0,45.0,,,,
4,FLIGHT,F69,D,J,10947.0,177.0,240.0,258.0,1.419,4.419
4,MAINT,B,J,J,11124.0,90.0,,,,
4,FLIGHT,F92,J,B,13510.0,81.0,240.0,420.0,-0.36,2.64
4,MAINT,C,B,B,13591.0,240.0,,,,
4,FLIGHT,F99,B,I,13876.0,154.0,240.0,420.0,3.969,2.385
4,FERRY,FERRY,I,G,14030.0,60.0,,,,
4,MAINT,A,G,G,14090.0,45.0,,,,
4,FLIGHT,F107,G,D,14154.0,139.0,240.0,266.0,3.776,2.192
4,FLIGHT,F113,D,E,15338.0,91.0,101.0,127.0,2.953,1.37
4,FERRY,FERRY,E,I,15429.0,60.0,,,,
4,MAINT,B,I,I,15489.0,90.0,,,,
4,FLIGHT,F124,I,J,16944.0,101.0,240.0,420.0,1.838,0.255
5,FERRY,FERRY,F,I,0.0,60.0,,,,
5,MAINT,C,I,I,60.0,240.0,,,,
5,FLIGHT,F13,I,C,2166.0,115.0,240.0,420.0,2.704,-0.504
5,FERRY,FERRY,C,F,2281.0,60.0,,,,
5,MAINT,D,F,F,2341.0,420.0,,,,
5,FLIGHT,F33,F,G,5043.0,76.0,240.0,420.0,2.415,5.415
5,MAINT,A,G,G,5119.0,45.0,,,,
5,FLIGHT,F60,G,E,9360.0,164.0,240.0,344.0,-0.583,2.417
5,MAINT,C,E,E,9524.0,240.0,,,,
5,FLIGHT,F63,E,B,10675.0,139.0,240.0,420.0,3.367,1.504
5,FERRY,FERRY,B,I,10814.0,60.0,,,,
5,FLIGHT,F68,I,H,10890.0,72.0,101.0,281.0,3.218,1.355
5,FERRY,FERRY,H,E,10962.0,60.0,,,,
5,MAINT,A,E,E,11022.0,45.0,,,,
5,FLIGHT,F87,E,H,12603.0,121.0,240.0,209.0,2.028,0.165
5,FERRY,FERRY,H,F,12724.0,60.0,,,,
5,MAINT,B,F,F,12784.0,90.0,,,,
5,FLIGHT,F111,F,B,14907.0,107.0,240.0,420.0,0.428,-1.435
5,MAINT,D,B,B,15014.0,420.0,,,,
5,FLIGHT,F130,B,C,18161.0,80.0,240.0,420.0,2.106,5.106
6,MAINT,D,D,D,0.0,420.0,,,,
6,FLIGHT,F4,D,F,569.0,66.0,240.0,420.0,3.897,6.897
6,FERRY,FERRY,F,B,635.0,60.0,,,,
6,FLIGHT,F14,B,J,2199.0,80.0,174.0,354.0,2.765,5.765
6,FERRY,FERRY,J,F,2279.0,60.0,,,,
6,FLIGHT,F34,F,C,5266.0,84.0,94.0,274.0,0.635,3.635
6,MAINT,A,C,C,5350.0,45.0,,,,
6,FLIGHT,F46,C,A,7997.0,102.0,240.0,190.0,-1.262,1.738
6,MAINT,C,A,A,8099.0,240.0,,,,
6,FLIGHT,F53,A,B,8392.0,151.0,240.0,420.0,3.963,1.464
6,MAINT,A,B,B,8543.0,45.0,,,,
6,FLIGHT,F56,B,F,9059.0,120.0,240.0,269.0,3.5,1.001
6,MAINT,A,F,F,9179.0,45.0,,,,
6,FLIGHT,F73,F,D,11067.0,144.0,240.0,149.0,2.106,-0.394
6,FERRY,FERRY,D,E,11211.0,60.0,,,,
6,MAINT,D,E,E,11271.0,420.0,,,,
6,FLIGHT,F81,E,C,11923.0,112.0,240.0,420.0,3.839,6.839
6,FERRY,FERRY,C,E,12035.0,60.0,,,,
6,MAINT,A,E,E,12095.0,45.0,,,,
6,FLIGHT,F96,E,J,13783.0,177.0,240.0,308.0,2.547,5.547
6,MAINT,B,J,J,13960.0,90.0,,,,
6,FLIGHT,F104,J,D,14091.0,142.0,240.0,420.0,2.333,5.333
6,MAINT,A,D,D,14233.0,45.0,,,,
6,FLIGHT,F115,D,C,16251.0,103.0,240.0,278.0,0.833,3.833
6,MAINT,B,C,C,16354.0,90.0,,,,
6,FLIGHT,F120,C,E,16793.0,176.0,240.0,420.0,0.457,3.457
6,MAINT,A,E,E,16969.0,45.0,,,,
6,FLIGHT,F127,E,F,17659.0,68.0,240.0,244.0,-0.144,2.856
6,MAINT,C,F,F,17727.0,240.0,,,,
6,FLIGHT,F128,F,E,18024.0,112.0,240.0,420.0,3.96,2.602
7,FERRY,FERRY,B,A,0.0,60.0,,,,
7,MAINT,C,A,A,60.0,240.0,,,,
7,FLIGHT,F10,A,D,1174.0,70.0,240.0,420.0,3.393,1.185
7,FLIGHT,F15,D,B,2301.0,136.0,170.0,350.0,2.61,0.402
7,MAINT,A,B,B,2437.0,45.0,,,,
7,FLIGHT,F20,B,D,2546.0,157.0,240.0,214.0,2.44,0.232
7,MAINT,B,D,D,2703.0,90.0,,,,
7,FLIGHT,F32,D,G,4906.0,161.0,240.0,420.0,0.801,-1.407
7,FERRY,FERRY,G,E,5067.0,60.0,,,,
7,MAINT,D,E,E,5127.0,420.0,,,,
7,FLIGHT,F50,E,F,8240.0,78.0,240.0,420.0,2.13,5.13
7,FLIGHT,F54,F,H,9026.0,141.0,162.0,342.0,1.584,4.584
7,MAINT,A,H,H,9167.0,45.0,,,,
7,FLIGHT,F72,H,B,11010.0,68.0,240.0,201.0,0.206,3.206
7,FERRY,FERRY,B,A,11078.0,60.0,,,,
7,FLIGHT,F75,A,C,11159.0,92.0,172.0,133.0,0.103,3.103
7,FERRY,FERRY,C,G,11251.0,60.0,,,,
7,MAINT,C,G,G,11311.0,240.0,,,,
7,FLIGHT,F98,G,C,13825.0,101.0,240.0,420.0,2.421,1.251
7,FLIGHT,F116,C,E,16251.0,74.0,139.0,319.0,0.736,-0.433
7,FERRY,FERRY,E,F,16325.0,60.0,,,,
7,MAINT,D,F,F,16385.0,420.0,,,,
7,FLIGHT,F121,F,C,16859.0,69.0,240.0,420.0,3.963,6.963
8,MAINT,D,B,B,0.0,420.0,,,,
8,FLIGHT,F8,B,F,1056.0,136.0,240.0,420.0,3.558,6.558
8,FERRY,FERRY,F,G,1192.0,60.0,,,,
8,FLIGHT,F16,G,A,2418.0,86.0,104.0,284.0,2.612,5.612
8,MAINT,A,A,A,2504.0,45.0,,,,
8,FLIGHT,F26,A,H,3982.0,128.0,240.0,198.0,1.526,4.526
8,FERRY,FERRY,H,B,4110.0,60.0,,,,
8,MAINT,B,B,B,4170.0,90.0,,,,
8,FLIGHT,F44,B,C,7852.0,163.0,240.0,420.0,-1.161,1.839
8,FERRY,FERRY,C,I,8015.0,60.0,,,,
8,MAINT,C,I,I,8075.0,240.0,,,,
8,FLIGHT,F67,I,J,10869.0,170.0,240.0,420.0,2.226,-0.256
8,MAINT,D,J,J,11039.0,420.0,,,,
8,FLIGHT,F80,J,I,11897.0,67.0,240.0,420.0,3.696,6.696
8,FLIGHT,F84,I,G,12137.0,140.0,173.0,353.0,3.529,6.529
8,MAINT,A,G,G,12277.0,45.0,,,,
8,FLIGHT,F85,G,D,12325.0,143.0,240.0,213.0,3.399,6.399
8,MAINT,B,D,D,12468.0,90.0,,,,
8,FLIGHT,F97,D,A,13798.0,90.0,240.0,420.0,2.376,5.376
8,FERRY,FERRY,A,J,13888.0,60.0,,,,
8,FLIGHT,F106,J,D,14126.0,141.0,150.0,330.0,2.148,5.148
8,MAINT,A,D,D,14267.0,45.0,,,,
8,FLIGHT,F117,D,B,16353.0,123.0,240.0,189.0,0.601,3.601
8,MAINT,B,B,B,16476.0,90.0,,,,
8,FLIGHT,F129,B,I,18158.0,113.0,240.0,420.0,-0.652,2.348
9,MAINT,D,J,J,0.0,420.0,,,,
9,FLIGHT,F11,J,E,2075.0,173.0,240.0,420.0,2.851,5.851
9,MAINT,A,E,E,2248.0,45.0,,,,
9,FLIGHT,F18,E,B,2476.0,176.0,240.0,247.0,2.572,5.572
9,MAINT,B,B,B,2652.0,90.0,,,,
9,FLIGHT,F23,B,C,3320.0,104.0,240.0,420.0,1.986,4.986
9,FLIGHT,F25,C,A,3875.0,120.0,136.0,316.0,1.601,4.601
9,FERRY,FERRY,A,B,3995.0,60.0,,,,
9,MAINT,A,B,B,4055.0,45.0,,,,
9,FLIGHT,F29,B,J,4768.0,125.0,240.0,196.0,0.981,3.981
9,MAINT,B,J,J,4893.0,90.0,,,,
9,FLIGHT,F41,J,I,6706.0,176.0,240.0,420.0,-0.365,2.635
9,MAINT,C,I,I,6882.0,240.0,,,,
9,FLIGHT,F43,I,H,7763.0,126.0,240.0,420.0,3.555,1.901
9,FERRY,FERRY,H,J,7889.0,60.0,,,,
9,MAINT,A,J,J,7949.0,45.0,,,,
9,FLIGHT,F51,J,D,8268.0,114.0,240.0,294.0,3.204,1.55
9,FLIGHT,F61,D,B,9563.0,98.0,126.0,180.0,2.305,0.651
9,MAINT,B,B,B,9661.0,90.0,,,,
9,FLIGHT,F78,B,E,11880.0,102.0,240.0,420.0,0.696,-0.958
9,MAINT,D,E,E,11982.0,420.0,,,,
9,FLIGHT,F86,E,C,12517.0,162.0,240.0,420.0,3.92,6.92
9,FLIGHT,F91,C,H,13362.0,69.0,78.0,258.0,3.333,6.333
9,FERRY,FERRY,H,I,13431.0,60.0,,,,
9,MAINT,A,I,I,13491.0,45.0,,,,
9,FLIGHT,F95,I,G,13760.0,77.0,240.0,189.0,3.057,6.057
9,MAINT,B,G,G,13837.0,90.0,,,,
9,FLIGHT,F105,G,E,14111.0,124.0,240.0,420.0,2.813,5.813
9,FERRY,FERRY,E,I,14235.0,60.0,,,,
9,FLIGHT,F119,I,H,16786.0,87.0,116.0,296.0,0.956,3.956
10,FERRY,FERRY,B,E,0.0,60.0,,,,
10,MAINT,A,E,E,60.0,45.0,,,,
10,FLIGHT,F9,E,I,1061.0,69.0,240.0,154.0,1.263,0.263
10,MAINT,B,I,I,1130.0,90.0,,,,
10,FLIGHT,F22,I,E,3247.0,133.0,240.0,420.0,-0.255,-1.255
10,FERRY,FERRY,E,I,3380.0,60.0,,,,
10,MAINT,D,I,I,3440.0,420.0,,,,
10,FLIGHT,F38,I,G,6639.0,116.0,240.0,420.0,2.07,5.07
10,FLIGHT,F64,G,D,10703.0,60.0,124.0,304.0,-0.752,2.248
10,FERRY,FERRY,D,I,10763.0,60.0,,,,
10,MAINT,C,I,I,10823.0,240.0,,,,
10,FLIGHT,F74,I,E,11088.0,71.0,240.0,420.0,3.983,1.981
10,FLIGHT,F79,E,F,11891.0,78.0,169.0,349.0,3.425,1.423
10,MAINT,A,F,F,11969.0,45.0,,,,
10,FLIGHT,F89,F,C,12612.0,135.0,240.0,271.0,2.924,0.922
10,FLIGHT,F93,C,I,13672.0,93.0,105.0,136.0,2.188,0.186
10,FERRY,FERRY,I,J,13765.0,60.0,,,,
10,MAINT,B,J,J,13825.0,90.0,,,,
10,FLIGHT,F100,J,F,13936.0,83.0,240.0,420.0,2.005,0.003
10,MAINT,D,F,F,14019.0,420.0,,,,
10,FLIGHT,F110,F,I,14775.0,151.0,240.0,420.0,3.767,6.767
10,MAINT,A,I,I,14926.0,45.0,,,,
10,FLIGHT,F118,I,A,16513.0,146.0,240.0,269.0,2.56,5.56
10,FLIGHT,F125,A,H,16954.0,90.0,94.0,123.0,2.253,5.253
10,MAINT,B,H,H,17044.0,90.0,,,,
10,FLIGHT,F131,H,B,18340.0,82.0,240.0,420.0,1.291,4.291
11,MAINT,B,I,I,0.0,90.0,,,,
11,FLIGHT,F2,I,H,409.0,106.0,240.0,420.0,0.716,0.716
11,FLIGHT,F12,H,C,2133.0,130.0,134.0,314.0,-0.481,-0.481
11,MAINT,D,C,C,2263.0,420.0,,,,
11,FLIGHT,F21,C,J,3242.0,76.0,240.0,420.0,3.612,6.612
11,FLIGHT,F24,J,D,3494.0,128.0,164.0,344.0,3.437,6.437
11,FERRY,FERRY,D,B,3622.0,60.0,,,,
11,MAINT,A,B,B,3682.0,45.0,,,,
11,FLIGHT,F27,B,H,4003.0,75.0,240.0,216.0,3.083,6.083
11,MAINT,B,H,H,4078.0,90.0,,,,
11,FLIGHT,F47,H,G,8073.0,142.0,240.0,420.0,0.257,3.257
11,FERRY,FERRY,G,A,8215.0,60.0,,,,
11,FLIGHT,F52,A,B,8332.0,78.0,98.0,278.0,0.077,3.077
11,MAINT,A,B,B,8410.0,45.0,,,,
11,FLIGHT,F58,B,C,9215.0,139.0,240.0,200.0,-0.536,2.464
11,FERRY,FERRY,C,J,9354.0,60.0,,,,
11,MAINT,C,J,J,9414.0,240.0,,,,
11,FLIGHT,F76,J,G,11190.0,176.0,240.0,420.0,2.933,1.092
11,MAINT,A,G,G,11366.0,45.0,,,,
11,FLIGHT,F90,G,C,12719.0,87.0,240.0,244.0,1.872,0.031
11,FERRY,FERRY,C,G,12806.0,60.0,,,,
11,MAINT,D,G,G,12866.0,420.0,,,,
11,FLIGHT,F108,G,I,14154.0,135.0,240.0,420.0,3.397,6.397
11,FLIGHT,F109,I,D,14772.0,104.0,105.0,285.0,2.968,5.968
11,MAINT,A,D,D,14876.0,45.0,,,,
11,FLIGHT,F126,D,C,17004.0,71.0,240.0,181.0,1.418,4.418
11,MAINT,B,C,C,17075.0,90.0,,,,
11,FLIGHT,F133,C,E,19115.0,156.0,240.0,420.0,-0.048,2.952
