AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
7,FLIGHT,F191,H,B,13857.0,122.0,142.0,322.0,2.178,5.178
7,MAINT,A,B,B,13979.0,45.0,,,,
7,FLIGHT,F202,B,E,14136.0,130.0,240.0,200.0,1.984,4.984
7,FERRY,FERRY,E,C,14266.0,60.0,,,,
7,MAINT,B,C,C,14326.0,90.0,,,,
7,FLIGHT,F212,C,K,14976.0,139.0,240.0,420.0,1.401,4.401
7,FLIGHT,F244,K,G,17896.0,60.0,101.0,281.0,-0.627,2.373
7,FERRY,FERRY,G,I,17956.0,60.0,,,,
7,MAINT,C,I,I,18016.0,240.0,,,,
7,FLIGHT,F254,I,A,18372.0,125.0,240.0,420.0,3.919,2.042
7,FLIGHT,F275,A,H,20639.0,100.0,115.0,295.0,2.345,0.468
7,MAINT,A,H,H,20739.0,45.0,,,,
7,FLIGHT,F292,H,J,22357.0,102.0,240.0,195.0,1.152,-0.725
7,FERRY,FERRY,J,C,22459.0,60.0,,,,
7,MAINT,D,C,C,22519.0,420.0,,,,
7,FLIGHT,F305,C,B,23480.0,91.0,240.0,420.0,3.624,6.624
7,FERRY,FERRY,B,L,23571.0,60.0,,,,
7,FLIGHT,F335,L,D,25458.0,136.0,149.0,329.0,2.251,5.251
7,MAINT,A,D,D,25594.0,45.0,,,,
7,FLIGHT,F367,D,H,27965.0,104.0,240.0,193.0,0.51,3.51
7,FLIGHT,F387,H,L,29291.0,75.0,136.0,89.0,-0.411,2.589
7,FERRY,FERRY,L,H,29366.0,60.0,,,,
7,MAINT,C,H,H,29426.0,240.0,,,,
7,FLIGHT,F393,H,I,29869.0,137.0,240.0,420.0,3.859,2.187
8,MAINT,B,G,G,0.0,90.0,,,,
8,FLIGHT,F3,G,B,452.0,142.0,240.0,420.0,1.686,0.686
8,MAINT,A,B,B,594.0,45.0,,,,
8,FLIGHT,F19,B,D,998.0,138.0,240.0,278.0,1.307,0.307
8,MAINT,B,D,D,1136.0,90.0,,,,
8,FLIGHT,F29,D,E,2233.0,150.0,240.0,420.0,0.449,-0.551
8,MAINT,D,E,E,2383.0,420.0,,,,
8,FLIGHT,F40,E,F,3269.0,126.0,240.0,420.0,3.676,6.676
8,FERRY,FERRY,F,H,3395.0,60.0,,,,
8,MAINT,A,H,H,3455.0,45.0,,,,
8,FLIGHT,F50,H,G,3526.0,176.0,240.0,294.0,3.498,6.498
8,MAINT,B,G,G,3702.0,90.0,,,,
8,FLIGHT,F76,G,F,4973.0,174.0,240.0,420.0,2.493,5.493
8,FERRY,FERRY,F,K,5147.0,60.0,,,,
8,MAINT,A,K,K,5207.0,45.0,,,,
8,FLIGHT,F111,K,C,7777.0,149.0,240.0,246.0,0.546,3.546
8,MAINT,B,C,C,7926.0,90.0,,,,
8,FLIGHT,F130,C,G,9324.0,109.0,240.0,420.0,-0.528,2.472
8,MAINT,C,G,G,9433.0,240.0,,,,
8,FLIGHT,F150,G,L,10536.0,121.0,240.0,420.0,3.401,1.63
8,MAINT,A,L,L,10657.0,45.0,,,,
8,FLIGHT,F156,L,I,10864.0,131.0,240.0,299.0,3.173,1.402
8,FLIGHT,F163,I,G,11106.0,63.0,109.0,168.0,3.005,1.234
8,MAINT,B,G,G,11169.0,90.0,,,,
8,FLIGHT,F167,G,C,12016.0,143.0,240.0,420.0,2.373,0.602
8,FERRY,FERRY,C,K,12159.0,60.0,,,,
8,MAINT,A,K,K,12219.0,45.0,,,,
8,FLIGHT,F174,K,G,12361.0,122.0,240.0,277.0,2.133,0.363
8,MAINT,B,G,G,12483.0,90.0,,,,
8,FLIGHT,F211,G,A,14966.0,171.0,240.0,420.0,0.324,-1.447
8,MAINT,D,A,A,15137.0,420.0,,,,
8,FLIGHT,F222,A,E,16374.0,120.0,240.0,420.0,3.433,6.433
8,FLIGHT,F229,E,J,16685.0,75.0,120.0,300.0,3.217,6.217
8,FERRY,FERRY,J,L,16760.0,60.0,,,,
8,MAINT,A,L,L,16820.0,45.0,,,,
8,FLIGHT,F239,L,B,16924.0,150.0,240.0,225.0,3.051,6.051
8,MAINT,B,B,B,17074.0,90.0,,,,
8,FLIGHT,F267,B,G,19611.0,99.0,240.0,420.0,1.185,4.185
8,FLIGHT,F273,G,E,19729.0,91.0,141.0,321.0,1.103,4.103
8,MAINT,A,E,E,19820.0,45.0,,,,
8,FLIGHT,F282,E,C,21035.0,107.0,240.0,230.0,0.196,3.196
8,FERRY,FERRY,C,F,21142.0,60.0,,,,
8,FLIGHT,F289,F,G,22099.0,99.0,133.0,123.0,-0.543,2.457
8,FERRY,FERRY,G,E,22198.0,60.0,,,,
8,MAINT,C,E,E,22258.0,240.0,,,,
8,FLIGHT,F319,E,C,24112.0,172.0,240.0,420.0,2.879,1.059
8,MAINT,A,C,C,24284.0,45.0,,,,
8,FLIGHT,F336,C,L,25511.0,170.0,240.0,248.0,1.908,0.087
8,MAINT,D,L,L,25681.0,420.0,,,,
8,FLIGHT,F368,L,E,27965.0,166.0,240.0,420.0,2.706,5.706
8,FERRY,FERRY,E,I,28131.0,60.0,,,,
8,MAINT,A,I,I,28191.0,45.0,,,,
8,FLIGHT,F376,I,F,28404.0,98.0,240.0,254.0,2.401,5.401
8,MAINT,B,F,F,28502.0,90.0,,,,
8,FLIGHT,F386,F,A,29278.0,172.0,240.0,420.0,1.794,4.794
9,MAINT,D,A,A,0.0,420.0,,,,
9,FLIGHT,F9,A,K,652.0,141.0,240.0,420.0,3.839,6.839
9,MAINT,A,K,K,793.0,45.0,,,,
9,FLIGHT,F25,K,H,2060.0,156.0,240.0,279.0,2.861,5.861
9,FERRY,FERRY,H,A,2216.0,60.0,,,,
9,FLIGHT,F45,A,J,3358.0,80.0,84.0,123.0,1.96,4.96
9,MAINT,B,J,J,3438.0,90.0,,,,
9,FLIGHT,F86,J,A,6190.0,62.0,240.0,420.0,-0.007,2.993
9,FERRY,FERRY,A,C,6252.0,60.0,,,,
9,MAINT,C,C,C,6312.0,240.0,,,,
9,FLIGHT,F100,C,L,6799.0,178.0,240.0,420.0,3.828,2.57
