AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
3,FLIGHT,F18,B,A,4730.0,77.0,240.0,420.0,1.648,3.648
3,FERRY,FERRY,A,G,4807.0,60.0,,,,
3,FLIGHT,F30,G,D,6261.0,73.0,163.0,343.0,0.585,2.585
3,FERRY,FERRY,D,A,6334.0,60.0,,,,
3,MAINT,A,A,A,6394.0,45.0,,,,
3,FLIGHT,F42,A,H,8120.0,131.0,240.0,270.0,-0.706,1.294
3,MAINT,C,H,H,8251.0,240.0,,,,
3,FLIGHT,F50,H,G,9030.0,95.0,240.0,420.0,1.626,0.662
4,FERRY,FERRY,G,H,0.0,60.0,,,,
4,MAINT,D,H,H,60.0,420.0,,,,
4,FLIGHT,F8,H,C,3283.0,67.0,240.0,420.0,0.053,2.053
4,FLIGHT,F14,C,E,3777.0,117.0,173.0,353.0,-0.29,1.71
4,MAINT,C,E,E,3894.0,240.0,,,,
4,FLIGHT,F21,E,H,5129.0,157.0,240.0,420.0,1.309,0.772
4,FERRY,FERRY,H,D,5286.0,60.0,,,,
4,FLIGHT,F26,D,B,5504.0,78.0,83.0,263.0,1.049,0.511
4,MAINT,A,B,B,5582.0,45.0,,,,
4,FLIGHT,F29,B,C,6241.0,91.0,240.0,185.0,0.537,-0.001
4,MAINT,D,C,C,6332.0,420.0,,,,
4,FLIGHT,F35,C,H,6767.0,149.0,240.0,420.0,1.99,3.99
4,FERRY,FERRY,H,B,6916.0,60.0,,,,
4,MAINT,A,B,B,6976.0,45.0,,,,
4,FLIGHT,F46,B,G,8225.0,135.0,240.0,271.0,0.977,2.977
5,FERRY,FERRY,C,H,0.0,60.0,,,,
5,MAINT,B,H,H,60.0,90.0,,,,
5,FLIGHT,F10,H,F,3344.0,96.0,240.0,420.0,-0.322,-0.322
5,FERRY,FERRY,F,H,3440.0,60.0,,,,
5,MAINT,D,H,H,3500.0,420.0,,,,
5,FLIGHT,F20,H,A,4969.0,116.0,240.0,420.0,1.272,3.272
5,FERRY,FERRY,A,G,5085.0,60.0,,,,
5,FLIGHT,F32,G,B,6412.0,96.0,124.0,304.0,0.269,2.269
5,MAINT,A,B,B,6508.0,45.0,,,,
5,FLIGHT,F41,B,G,8034.0,86.0,240.0,208.0,-0.857,1.143
5,MAINT,C,G,G,8120.0,240.0,,,,
5,FLIGHT,F53,G,F,9203.0,163.0,240.0,420.0,1.415,0.331
5,FERRY,FERRY,F,E,9366.0,60.0,,,,
5,MAINT,A,E,E,9426.0,45.0,,,,
5,FLIGHT,F55,E,F,9606.0,111.0,240.0,257.0,1.135,0.051
6,MAINT,B,E,E,0.0,90.0,,,,
6,FLIGHT,F7,E,F,2481.0,82.0,240.0,420.0,-0.723,0.277
6,FERRY,FERRY,F,G,2563.0,60.0,,,,
6,MAINT,C,G,G,2623.0,240.0,,,,
6,FLIGHT,F11,G,C,3432.0,132.0,240.0,420.0,1.605,-0.383
6,MAINT,D,C,C,3564.0,420.0,,,,
6,FLIGHT,F16,C,F,4038.0,83.0,240.0,420.0,1.962,3.962
6,FERRY,FERRY,F,B,4121.0,60.0,,,,
6,FLIGHT,F24,B,E,5367.0,86.0,157.0,337.0,1.04,3.04
6,FERRY,FERRY,E,H,5453.0,60.0,,,,
6,FLIGHT,F36,H,B,6799.0,68.0,71.0,251.0,0.045,2.045
6,MAINT,C,B,B,6867.0,240.0,,,,
6,FLIGHT,F43,B,H,8124.0,179.0,240.0,420.0,1.294,1.125
6,MAINT,A,H,H,8303.0,45.0,,,,
6,FLIGHT,F51,H,A,9154.0,174.0,240.0,241.0,0.578,0.41
7,MAINT,B,D,D,0.0,90.0,,,,
7,FLIGHT,F5,D,F,2161.0,121.0,240.0,420.0,0.499,0.499
7,FERRY,FERRY,F,H,2282.0,60.0,,,,
7,MAINT,A,H,H,2342.0,45.0,,,,
7,FLIGHT,F13,H,A,3696.0,133.0,240.0,299.0,-0.567,-0.567
7,MAINT,D,A,A,3829.0,420.0,,,,
7,FLIGHT,F22,A,C,5178.0,140.0,240.0,420.0,1.355,3.355
7,FERRY,FERRY,C,E,5318.0,60.0,,,,
7,FLIGHT,F28,E,F,6181.0,65.0,100.0,280.0,0.658,2.658
7,MAINT,A,F,F,6246.0,45.0,,,,
7,FLIGHT,F34,F,E,6697.0,126.0,240.0,215.0,0.3,2.3
7,MAINT,B,E,E,6823.0,90.0,,,,
7,FLIGHT,F37,E,C,6941.0,96.0,240.0,420.0,0.131,2.131
7,MAINT,A,C,C,7037.0,45.0,,,,
7,FLIGHT,F39,C,G,7884.0,157.0,240.0,324.0,-0.524,1.476
7,FERRY,FERRY,G,D,8041.0,60.0,,,,
7,MAINT,C,D,D,8101.0,240.0,,,,
7,FLIGHT,F48,D,C,8354.0,130.0,240.0,420.0,1.991,1.149
