AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
5,FERRY,FERRY,H,F,4815.0,60.0,,,,
5,MAINT,A,F,F,4875.0,45.0,,,,
5,FLIGHT,F28,F,C,7910.0,169.0,240.0,246.0,-1.549,0.451
6,MAINT,A,H,H,0.0,45.0,,,,
6,FLIGHT,F1,H,C,517.0,109.0,240.0,143.0,1.641,0.641
6,MAINT,B,C,C,626.0,90.0,,,,
6,FLIGHT,F7,C,G,2474.0,98.0,240.0,420.0,0.282,-0.718
6,MAINT,D,G,G,2572.0,420.0,,,,
6,FLIGHT,F8,G,B,3332.0,169.0,240.0,420.0,1.764,3.764
6,FERRY,FERRY,B,E,3501.0,60.0,,,,
6,MAINT,A,E,E,3561.0,45.0,,,,
6,FLIGHT,F18,E,B,5197.0,102.0,240.0,251.0,0.469,2.469
6,FERRY,FERRY,B,G,5299.0,60.0,,,,
6,MAINT,A,G,G,5359.0,45.0,,,,
6,FLIGHT,F31,G,C,9247.0,138.0,240.0,149.0,-2.344,-0.344
7,MAINT,C,F,F,0.0,240.0,,,,
7,FLIGHT,F4,F,E,1987.0,60.0,240.0,420.0,0.787,-0.38
7,MAINT,D,E,E,2047.0,420.0,,,,
7,FLIGHT,F11,E,C,3445.0,163.0,240.0,420.0,1.321,3.321
7,FERRY,FERRY,C,F,3608.0,60.0,,,,
7,MAINT,A,F,F,3668.0,45.0,,,,
7,FLIGHT,F17,F,A,4787.0,79.0,240.0,257.0,0.389,2.389
7,FERRY,FERRY,A,H,4866.0,60.0,,,,
7,FLIGHT,F29,H,B,8224.0,81.0,161.0,178.0,-1.998,0.002
7,FERRY,FERRY,B,D,8305.0,60.0,,,,
7,MAINT,D,D,D,8365.0,420.0,,,,
7,FLIGHT,F35,D,G,9647.0,77.0,240.0,420.0,1.401,3.401
