AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
5,MAINT,B,K,K,0.0,90.0,,,,
5,FLIGHT,F7,K,I,819.0,178.0,240.0,420.0,0.431,0.431
5,MAINT,A,I,I,997.0,45.0,,,,
5,FLIGHT,F9,I,G,1133.0,144.0,240.0,242.0,0.213,0.213
5,MAINT,B,G,G,1277.0,90.0,,,,
5,FLIGHT,F22,G,H,2261.0,179.0,240.0,420.0,-0.57,-0.57
5,MAINT,D,H,H,2440.0,420.0,,,,
5,FLIGHT,F42,H,G,4061.0,74.0,240.0,420.0,3.166,6.166
5,FLIGHT,F47,G,F,4902.0,123.0,166.0,346.0,2.582,5.582
5,FERRY,FERRY,F,G,5025.0,60.0,,,,
5,MAINT,A,G,G,5085.0,45.0,,,,
5,FLIGHT,F66,G,K,6383.0,90.0,240.0,223.0,1.553,4.553
5,FLIGHT,F70,K,F,6628.0,67.0,150.0,133.0,1.383,4.383
5,MAINT,B,F,F,6695.0,90.0,,,,
5,FLIGHT,F108,F,A,10469.0,108.0,240.0,420.0,-1.284,1.716
5,MAINT,C,A,A,10577.0,240.0,,,,
5,FLIGHT,F119,A,J,12098.0,164.0,240.0,420.0,3.11,0.585
5,FERRY,FERRY,J,B,12262.0,60.0,,,,
5,MAINT,A,B,B,12322.0,45.0,,,,
5,FLIGHT,F130,B,K,12650.0,147.0,240.0,256.0,2.727,0.201
5,MAINT,B,K,K,12797.0,90.0,,,,
5,FLIGHT,F136,K,C,13560.0,170.0,240.0,420.0,2.095,-0.431
5,MAINT,D,C,C,13730.0,420.0,,,,
5,FLIGHT,F147,C,D,14878.0,108.0,240.0,420.0,3.494,6.494
5,MAINT,A,D,D,14986.0,45.0,,,,
5,FLIGHT,F162,D,I,16225.0,161.0,240.0,312.0,2.559,5.559
5,FLIGHT,F169,I,H,16898.0,62.0,79.0,151.0,2.092,5.092
5,FERRY,FERRY,H,J,16960.0,60.0,,,,
5,MAINT,A,J,J,17020.0,45.0,,,,
5,FLIGHT,F184,J,G,18315.0,62.0,240.0,89.0,1.108,4.108
5,MAINT,B,G,G,18377.0,90.0,,,,
5,FLIGHT,F215,G,H,21162.0,138.0,240.0,420.0,-0.869,2.131
5,MAINT,C,H,H,21300.0,240.0,,,,
5,FLIGHT,F230,H,L,22445.0,68.0,240.0,420.0,3.372,1.24
