AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
9,FLIGHT,F167,A,F,19626.0,136.0,149.0,329.0,1.147,4.147
10,MAINT,C,F,F,0.0,240.0,,,,
10,FLIGHT,F5,F,C,577.0,74.0,240.0,420.0,3.766,0.599
10,FLIGHT,F11,C,G,1054.0,80.0,166.0,346.0,3.435,0.268
10,MAINT,A,G,G,1134.0,45.0,,,,
10,FLIGHT,F17,G,E,2106.0,88.0,240.0,266.0,2.704,-0.463
10,MAINT,D,E,E,2194.0,420.0,,,,
10,FLIGHT,F22,E,H,3571.0,104.0,240.0,420.0,3.335,6.335
10,FLIGHT,F29,H,C,3793.0,65.0,136.0,316.0,3.181,6.181
10,FERRY,FERRY,C,I,3858.0,60.0,,,,
10,MAINT,A,I,I,3918.0,45.0,,,,
10,FLIGHT,F36,I,B,3986.0,78.0,240.0,251.0,3.047,6.047
10,FLIGHT,F38,B,C,4079.0,113.0,162.0,173.0,2.983,5.983
10,MAINT,B,C,C,4192.0,90.0,,,,
10,FLIGHT,F56,C,H,6423.0,153.0,240.0,420.0,1.355,4.355
10,FLIGHT,F60,H,E,6738.0,61.0,87.0,267.0,1.136,4.136
10,FERRY,FERRY,E,J,6799.0,60.0,,,,
10,MAINT,A,J,J,6859.0,45.0,,,,
10,FLIGHT,F65,J,H,6951.0,61.0,240.0,206.0,0.988,3.988
10,FLIGHT,F73,H,J,7741.0,84.0,179.0,145.0,0.44,3.44
10,FERRY,FERRY,J,F,7825.0,60.0,,,,
10,MAINT,B,F,F,7885.0,90.0,,,,
10,FLIGHT,F82,F,J,9440.0,111.0,240.0,420.0,-0.74,2.26
10,MAINT,C,J,J,9551.0,240.0,,,,
10,FLIGHT,F90,J,E,10703.0,80.0,240.0,420.0,3.367,1.383
10,MAINT,A,E,E,10783.0,45.0,,,,
10,FLIGHT,F100,E,G,11241.0,169.0,240.0,340.0,2.993,1.009
10,FERRY,FERRY,G,A,11410.0,60.0,,,,
10,MAINT,B,A,A,11470.0,90.0,,,,
10,FLIGHT,F112,A,F,13351.0,171.0,240.0,420.0,1.528,-0.456
10,FERRY,FERRY,F,E,13522.0,60.0,,,,
10,MAINT,D,E,E,13582.0,420.0,,,,
10,FLIGHT,F129,E,G,15264.0,178.0,240.0,420.0,3.124,6.124
10,MAINT,A,G,G,15442.0,45.0,,,,
10,FLIGHT,F145,G,H,16686.0,102.0,240.0,242.0,2.136,5.136
10,FLIGHT,F153,H,A,17019.0,126.0,138.0,140.0,1.905,4.905
10,MAINT,B,A,A,17145.0,90.0,,,,
10,FLIGHT,F158,A,J,17910.0,109.0,240.0,420.0,1.286,4.286
11,FERRY,FERRY,I,F,0.0,60.0,,,,
11,MAINT,B,F,F,60.0,90.0,,,,
11,FLIGHT,F14,F,D,1859.0,141.0,240.0,420.0,0.709,-0.291
11,MAINT,D,D,D,2000.0,420.0,,,,
11,FLIGHT,F27,D,B,3675.0,98.0,240.0,420.0,3.128,6.128
11,FERRY,FERRY,B,D,3773.0,60.0,,,,
11,FLIGHT,F34,D,E,3934.0,107.0,142.0,322.0,2.949,5.949
11,MAINT,A,E,E,4041.0,45.0,,,,
11,FLIGHT,F48,E,C,5396.0,162.0,240.0,215.0,1.933,4.933
11,FERRY,FERRY,C,J,5558.0,60.0,,,,
11,MAINT,B,J,J,5618.0,90.0,,,,
11,FLIGHT,F72,J,G,7736.0,73.0,240.0,420.0,0.308,3.308
11,FLIGHT,F85,G,D,9633.0,60.0,167.0,347.0,-1.009,1.991
11,FERRY,FERRY,D,C,9693.0,60.0,,,,
11,MAINT,C,C,C,9753.0,240.0,,,,
11,FLIGHT,F92,C,I,11018.0,75.0,240.0,420.0,3.288,1.029
11,FLIGHT,F108,I,F,12286.0,107.0,165.0,345.0,2.408,0.149
11,MAINT,A,F,F,12393.0,45.0,,,,
11,FLIGHT,F116,F,I,13954.0,148.0,240.0,238.0,1.249,-1.01
11,MAINT,D,I,I,14102.0,420.0,,,,
11,FLIGHT,F126,I,F,15192.0,149.0,240.0,420.0,3.535,6.535
11,FERRY,FERRY,F,A,15341.0,60.0,,,,
11,MAINT,A,A,A,15401.0,45.0,,,,
11,FLIGHT,F134,A,E,15453.0,116.0,240.0,271.0,3.353,6.353
11,FERRY,FERRY,E,D,15569.0,60.0,,,,
11,FLIGHT,F149,D,F,16828.0,104.0,124.0,155.0,2.399,5.399
