instance,config,status,obj,n_vars,n_cons,gap,cpu,report,error
ABCD_all_checks_test.json,legacy,ERROR,,,,,,results\tables\formulation_reports\ABCD_all_checks_test_legacy.txt,"""Index '(6, 0)' is not valid for indexed component 'x'"""
ABCD_all_checks_test.json,event_strict_bridge,ERROR,,,,,,results\tables\formulation_reports\ABCD_all_checks_test_event_strict_bridge.txt,"""Index '(6, 0)' is not valid for indexed component 'x'"""
ABCD_all_checks_test.json,event_only_block_capacity,ERROR,,,,,,results\tables\formulation_reports\ABCD_all_checks_test_event_only_block_capacity.txt,"""Index '(6, 0)' is not valid for indexed component 'x'"""
ABCD_capacity_bottleneck_test.json,legacy,unknown,,744,1510,nan,0.029001235961914062,results\tables\formulation_reports\ABCD_capacity_bottleneck_test_legacy.txt,
ABCD_capacity_bottleneck_test.json,event_strict_bridge,unknown,,888,2082,nan,0.025000333786010742,results\tables\formulation_reports\ABCD_capacity_bottleneck_test_event_strict_bridge.txt,
ABCD_capacity_bottleneck_test.json,event_only_block_capacity,unknown,,888,1759,nan,0.024003982543945312,results\tables\formulation_reports\ABCD_capacity_bottleneck_test_event_only_block_capacity.txt,
ABCD_check_hierarchy_test.json,legacy,unknown,,1220,2813,nan,0.025000572204589844,results\tables\formulation_reports\ABCD_check_hierarchy_test_legacy.txt,
ABCD_check_hierarchy_test.json,event_strict_bridge,unknown,,1571,4168,nan,0.03299999237060547,results\tables\formulation_reports\ABCD_check_hierarchy_test_event_strict_bridge.txt,
ABCD_check_hierarchy_test.json,event_only_block_capacity,unknown,,1571,3216,nan,0.02799677848815918,results\tables\formulation_reports\ABCD_check_hierarchy_test_event_only_block_capacity.txt,
