instance,variant,variables,constraints,c9_rows,z_variables,build_s,solver,status,objective,runtime_s,error
step7_long_control,sparse_z+tight_c13_m+reachability+strong_conflicts,46,95,12,18,0.010586,cplex,error,,0.286279,ApplicationError: Solver (cplex) did not exit normally
step7_long_control,strong_link+sparse_z+tight_c13_m+reachability+strong_conflicts,46,95,12,18,0.009366,cplex,error,,0.254911,ApplicationError: Solver (cplex) did not exit normally
