stem,mode,flights,assigned,unassigned,status,objective,gap_pct,cpu_s,wall_s,num_vars,num_constraints,returncode
ABCD_capacity_bottleneck_test,heuristic,8,7,1,feasible,37000.000000,,,0.000524,,,0
ABCD_capacity_bottleneck_test,heuristic,8,7,1,feasible,37000.000000,,,0.000862,,,0
ABCD_capacity_bottleneck_test,heuristic,8,5,3,feasible,17000.000000,,,0.086778,,,0
ABCD_capacity_bottleneck_test,heuristic,8,0,8,infeasible,0.000000,,,12.374271,,,0
ABCD_capacity_bottleneck_test,milp,8,8,0,optimal,8300.000000,0.000000,0.093001,0.201648,,,0
ABCD_capacity_bottleneck_test,heuristic,8,0,8,infeasible,0.000000,,,12.287668,,,0
