instance,variant,variables,constraints,c9_rows,z_variables,build_s,solver,status,objective,runtime_s,error
step7_long_control,sparse_z+tight_c13_m+reachability+strong_conflicts,46,95,12,18,0.011753,cplex,error,,0.285854,ApplicationError: Solver (cplex) did not exit normally
step7_long_control,strong_link+sparse_z+tight_c13_m+reachability+strong_conflicts,46,95,12,18,0.00966,cplex,error,,0.25805,ApplicationError: Solver (cplex) did not exit normally
