stem,method,status,objective,score,flights,assigned,unassigned,gap_pct,wall_s,cpu_s,violations,solver,solver_attempt_order,num_vars,num_constraints,returncode
ABCD_no_maint_test,milp_compact,optimal,14000.000000,14000.000000,14,14,0,0.000000,0.192121,0.059053,0,cplex,"cplex,cplex_direct,cplex_persistent,gurobi,glpk,cbc",,,0
