AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
4,FLIGHT,F166,G,C,19318.0,66.0,221.0,1121.0,9.585,12.585
4,FLIGHT,F181,C,J,20753.0,95.0,155.0,1055.0,8.588,11.588
4,MAINT,A,J,J,20848.0,90.0,,,,
4,FLIGHT,F225,J,H,25249.0,109.0,900.0,960.0,5.466,8.466
4,FERRY,FERRY,H,A,25358.0,60.0,,,,
4,FLIGHT,F230,A,B,25431.0,157.0,791.0,851.0,5.34,8.34
5,FERRY,FERRY,D,J,0.0,60.0,,,,
5,FLIGHT,F9,J,F,895.0,109.0,900.0,1800.0,22.378,25.378
5,FLIGHT,F38,F,D,3766.0,88.0,791.0,1691.0,20.385,23.385
5,FLIGHT,F51,D,C,5151.0,147.0,703.0,1603.0,19.423,22.423
5,FLIGHT,F63,C,J,6545.0,71.0,556.0,1456.0,18.455,21.455
5,FLIGHT,F75,J,F,9257.0,81.0,485.0,1385.0,16.572,19.572
5,FERRY,FERRY,F,H,9338.0,60.0,,,,
5,FLIGHT,F81,H,L,9757.0,109.0,404.0,1304.0,16.224,19.224
5,FLIGHT,F126,L,B,14064.0,115.0,295.0,1195.0,13.233,16.233
5,FLIGHT,F133,B,I,15153.0,141.0,180.0,1080.0,12.477,15.477
5,MAINT,A,I,I,15294.0,90.0,,,,
5,FLIGHT,F139,I,H,16228.0,166.0,900.0,939.0,11.731,14.731
5,FERRY,FERRY,H,C,16394.0,60.0,,,,
5,FLIGHT,F146,C,F,16596.0,117.0,734.0,773.0,11.475,14.475
5,FLIGHT,F174,F,H,19510.0,112.0,617.0,656.0,9.451,12.451
5,FLIGHT,F193,H,L,22303.0,131.0,505.0,544.0,7.512,10.512
5,FLIGHT,F207,L,A,23650.0,121.0,374.0,413.0,6.576,9.576
5,FERRY,FERRY,A,I,23771.0,60.0,,,,
5,FLIGHT,F221,I,G,25036.0,145.0,253.0,292.0,5.614,8.614
5,FERRY,FERRY,G,L,25181.0,60.0,,,,
5,MAINT,B,L,L,25241.0,180.0,,,,
5,FLIGHT,F272,L,E,29868.0,149.0,900.0,1800.0,2.258,5.258
6,FLIGHT,F7,C,L,848.0,90.0,900.0,1800.0,22.411,25.411
6,FERRY,FERRY,L,E,938.0,60.0,,,,
6,FLIGHT,F27,E,J,3333.0,171.0,810.0,1710.0,20.685,23.685
6,FLIGHT,F53,J,C,5230.0,95.0,639.0,1539.0,19.368,22.368
6,FLIGHT,F70,C,J,7951.0,179.0,544.0,1444.0,17.478,20.478
6,FLIGHT,F76,J,D,9440.0,138.0,365.0,1265.0,16.444,19.444
6,FLIGHT,F87,D,E,10590.0,106.0,227.0,1127.0,15.646,18.646
6,FERRY,FERRY,E,H,10696.0,60.0,,,,
