AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
0,FERRY,FERRY,H,D,0.0,60.0,,,,
0,FLIGHT,F5,D,J,627.0,170.0,900.0,1800.0,15.565,18.565
0,FLIGHT,F31,J,F,4901.0,177.0,730.0,1630.0,12.597,15.597
0,FLIGHT,F34,F,C,5266.0,84.0,553.0,1453.0,12.343,15.343
0,FLIGHT,F46,C,A,7997.0,102.0,469.0,1369.0,10.447,13.447
0,FERRY,FERRY,A,C,8099.0,60.0,,,,
0,FLIGHT,F49,C,E,8199.0,75.0,367.0,1267.0,10.306,13.306
0,FERRY,FERRY,E,D,8274.0,60.0,,,,
0,FLIGHT,F70,D,I,10965.0,146.0,292.0,1192.0,8.385,11.385
0,MAINT,A,I,I,11111.0,90.0,,,,
0,FLIGHT,F77,I,G,11244.0,179.0,900.0,1046.0,8.192,11.192
0,FLIGHT,F90,G,C,12719.0,87.0,721.0,867.0,7.167,10.167
0,FERRY,FERRY,C,J,12806.0,60.0,,,,
0,FLIGHT,F104,J,D,14091.0,142.0,634.0,780.0,6.215,9.215
0,FLIGHT,F113,D,E,15338.0,91.0,492.0,638.0,5.349,8.349
0,FERRY,FERRY,E,C,15429.0,60.0,,,,
0,FLIGHT,F123,C,D,16925.0,159.0,401.0,547.0,4.247,7.247
1,FLIGHT,F1,J,C,365.0,164.0,900.0,1800.0,15.747,18.747
1,FERRY,FERRY,C,D,529.0,60.0,,,,
1,FLIGHT,F19,D,C,2515.0,93.0,736.0,1636.0,14.253,17.253
1,FERRY,FERRY,C,F,2608.0,60.0,,,,
1,FLIGHT,F40,F,J,6656.0,81.0,643.0,1543.0,11.378,14.378
1,FLIGHT,F51,J,D,8268.0,114.0,562.0,1462.0,10.258,13.258
1,FLIGHT,F61,D,B,9563.0,98.0,448.0,1348.0,9.359,12.359
1,FERRY,FERRY,B,D,9661.0,60.0,,,,
1,FLIGHT,F69,D,J,10947.0,177.0,350.0,1250.0,8.398,11.398
1,FLIGHT,F80,J,I,11897.0,67.0,173.0,1073.0,7.738,10.738
1,MAINT,A,I,I,11964.0,90.0,,,,
1,FLIGHT,F84,I,G,12137.0,140.0,900.0,1006.0,7.572,10.572
1,FLIGHT,F98,G,C,13825.0,101.0,760.0,866.0,6.399,9.399
1,FERRY,FERRY,C,G,13926.0,60.0,,,,
1,FLIGHT,F107,G,D,14154.0,139.0,659.0,765.0,6.171,9.171
1,FLIGHT,F117,D,B,16353.0,123.0,520.0,626.0,4.644,7.644
1,FERRY,FERRY,B,I,16476.0,60.0,,,,
1,FLIGHT,F124,I,J,16944.0,101.0,397.0,503.0,4.233,7.233
2,FERRY,FERRY,C,G,0.0,60.0,,,,
2,FLIGHT,F6,G,H,683.0,84.0,900.0,1800.0,15.526,18.526
2,FLIGHT,F28,H,C,4721.0,105.0,816.0,1716.0,12.722,15.722
2,FERRY,FERRY,C,I,4826.0,60.0,,,,
2,FLIGHT,F38,I,G,6639.0,116.0,711.0,1611.0,11.39,14.39
2,FLIGHT,F60,G,E,9360.0,164.0,595.0,1495.0,9.5,12.5
2,FLIGHT,F63,E,B,10675.0,139.0,431.0,1331.0,8.587,11.587
2,FERRY,FERRY,B,I,10814.0,60.0,,,,
2,FLIGHT,F74,I,E,11088.0,71.0,292.0,1192.0,8.3,11.3
2,FLIGHT,F79,E,F,11891.0,78.0,221.0,1121.0,7.742,10.742
2,FLIGHT,F89,F,C,12612.0,135.0,143.0,1043.0,7.242,10.242
2,FERRY,FERRY,C,D,12747.0,60.0,,,,
2,MAINT,A,D,D,12807.0,90.0,,,,
2,FLIGHT,F97,D,A,13798.0,90.0,900.0,908.0,6.418,9.418
2,FERRY,FERRY,A,C,13888.0,60.0,,,,
2,FLIGHT,F116,C,E,16251.0,74.0,810.0,818.0,4.715,7.715
3,FLIGHT,F3,E,C,517.0,157.0,900.0,1800.0,15.641,18.641
3,FERRY,FERRY,C,A,674.0,60.0,,,,
3,FLIGHT,F17,A,G,2435.0,98.0,743.0,1643.0,14.309,17.309
3,FLIGHT,F35,G,H,6177.0,65.0,645.0,1545.0,11.71,14.71
3,FERRY,FERRY,H,E,6242.0,60.0,,,,
3,FLIGHT,F42,E,I,6849.0,172.0,580.0,1480.0,11.244,14.244
3,FLIGHT,F57,I,C,9102.0,144.0,408.0,1308.0,9.679,12.679
3,FERRY,FERRY,C,A,9246.0,60.0,,,,
3,FLIGHT,F75,A,C,11159.0,92.0,264.0,1164.0,8.251,11.251
3,FLIGHT,F93,C,I,13672.0,93.0,172.0,1072.0,6.506,9.506
3,FERRY,FERRY,I,J,13765.0,60.0,,,,
3,MAINT,A,J,J,13825.0,90.0,,,,
3,FLIGHT,F100,J,F,13936.0,83.0,900.0,979.0,6.322,9.322
3,FLIGHT,F103,F,J,14021.0,83.0,817.0,896.0,6.263,9.263
3,FERRY,FERRY,J,F,14104.0,60.0,,,,
3,FLIGHT,F121,F,C,16859.0,69.0,734.0,813.0,4.292,7.292
3,FLIGHT,F133,C,E,19115.0,156.0,665.0,744.0,2.726,5.726
4,FERRY,FERRY,J,E,0.0,60.0,,,,
4,FLIGHT,F7,E,G,712.0,178.0,900.0,1800.0,15.506,18.506
4,FLIGHT,F30,G,F,4891.0,130.0,722.0,1622.0,12.603,15.603
4,FLIGHT,F33,F,G,5043.0,76.0,592.0,1492.0,12.498,15.498
4,FERRY,FERRY,G,C,5119.0,60.0,,,,
4,FLIGHT,F48,C,I,8120.0,126.0,516.0,1416.0,10.361,13.361
4,FLIGHT,F59,I,H,9217.0,163.0,390.0,1290.0,9.599,12.599
4,FLIGHT,F62,H,G,9724.0,92.0,227.0,1127.0,9.247,12.247
4,MAINT,A,G,G,9816.0,90.0,,,,
4,FLIGHT,F71,G,C,11006.0,136.0,900.0,1035.0,8.357,11.357
4,FERRY,FERRY,C,E,11142.0,60.0,,,,
4,FLIGHT,F81,E,C,11923.0,112.0,764.0,899.0,7.72,10.72
4,FERRY,FERRY,C,F,12035.0,60.0,,,,
4,FLIGHT,F101,F,A,13982.0,136.0,652.0,787.0,6.29,9.29
4,FERRY,FERRY,A,C,14118.0,60.0,,,,
4,FLIGHT,F122,C,A,16904.0,109.0,516.0,651.0,4.261,7.261
4,FLIGHT,F134,A,G,19915.0,67.0,407.0,542.0,2.17,5.17
5,FERRY,FERRY,F,A,0.0,60.0,,,,
5,FLIGHT,F10,A,D,1174.0,70.0,900.0,1800.0,15.185,18.185
5,FLIGHT,F15,D,B,2301.0,136.0,830.0,1730.0,14.402,17.402
5,FLIGHT,F20,B,D,2546.0,157.0,694.0,1594.0,14.232,17.232
5,FLIGHT,F32,D,G,4906.0,161.0,537.0,1437.0,12.593,15.593
5,FERRY,FERRY,G,E,5067.0,60.0,,,,
5,FLIGHT,F50,E,F,8240.0,78.0,376.0,1276.0,10.278,13.278
5,FLIGHT,F54,F,H,9026.0,141.0,298.0,1198.0,9.732,12.732
5,FLIGHT,F72,H,B,11010.0,68.0,157.0,1057.0,8.354,11.354
5,MAINT,A,B,B,11078.0,90.0,,,,
5,FLIGHT,F78,B,E,11880.0,102.0,900.0,989.0,7.75,10.75
5,FLIGHT,F86,E,C,12517.0,162.0,798.0,887.0,7.308,10.308
5,FLIGHT,F91,C,H,13362.0,69.0,636.0,725.0,6.721,9.721
5,FERRY,FERRY,H,J,13431.0,60.0,,,,
5,FLIGHT,F92,J,B,13510.0,81.0,567.0,656.0,6.618,9.618
5,FLIGHT,F102,B,J,14015.0,121.0,486.0,575.0,6.267,9.267
5,FERRY,FERRY,J,I,14136.0,60.0,,,,
5,FLIGHT,F109,I,D,14772.0,104.0,365.0,454.0,5.742,8.742
5,FLIGHT,F126,D,C,17004.0,71.0,261.0,350.0,4.192,7.192
5,FERRY,FERRY,C,B,17075.0,60.0,,,,
5,FLIGHT,F130,B,C,18161.0,80.0,190.0,279.0,3.388,6.388
6,FLIGHT,F4,D,F,569.0,66.0,900.0,1800.0,15.605,18.605
6,FERRY,FERRY,F,B,635.0,60.0,,,,
6,FLIGHT,F14,B,J,2199.0,80.0,834.0,1734.0,14.473,17.473
6,FERRY,FERRY,J,F,2279.0,60.0,,,,
6,FLIGHT,F37,F,G,6409.0,143.0,754.0,1654.0,11.549,14.549
6,FLIGHT,F64,G,D,10703.0,60.0,611.0,1511.0,8.567,11.567
6,FERRY,FERRY,D,I,10763.0,60.0,,,,
6,FLIGHT,F67,I,J,10869.0,170.0,551.0,1451.0,8.452,11.452
6,FLIGHT,F76,J,G,11190.0,176.0,381.0,1281.0,8.229,11.229
6,FLIGHT,F88,G,C,12611.0,121.0,205.0,1105.0,7.242,10.242
6,FERRY,FERRY,C,E,12732.0,60.0,,,,
6,MAINT,A,E,E,12792.0,90.0,,,,
6,FLIGHT,F96,E,J,13783.0,177.0,900.0,984.0,6.428,9.428
6,FLIGHT,F106,J,D,14126.0,141.0,723.0,807.0,6.19,9.19
6,FLIGHT,F115,D,C,16251.0,103.0,582.0,666.0,4.715,7.715
6,FLIGHT,F120,C,E,16793.0,176.0,479.0,563.0,4.338,7.338
6,FLIGHT,F127,E,F,17659.0,68.0,303.0,387.0,3.737,6.737
6,FLIGHT,F128,F,E,18024.0,112.0,235.0,319.0,3.483,6.483
7,FERRY,FERRY,B,E,0.0,60.0,,,,
7,FLIGHT,F9,E,I,1061.0,69.0,900.0,1800.0,15.263,18.263
7,FLIGHT,F22,I,E,3247.0,133.0,831.0,1731.0,13.745,16.745
7,FERRY,FERRY,E,D,3380.0,60.0,,,,
7,FLIGHT,F39,D,B,6655.0,156.0,698.0,1598.0,11.378,14.378
7,FLIGHT,F44,B,C,7852.0,163.0,542.0,1442.0,10.547,13.547
7,FERRY,FERRY,C,A,8015.0,60.0,,,,
7,FLIGHT,F66,A,B,10775.0,93.0,379.0,1279.0,8.517,11.517
7,FERRY,FERRY,B,I,10868.0,60.0,,,,
7,FLIGHT,F95,I,G,13760.0,77.0,286.0,1186.0,6.444,9.444
7,FLIGHT,F105,G,E,14111.0,124.0,209.0,1109.0,6.201,9.201
7,FERRY,FERRY,E,B,14235.0,60.0,,,,
7,MAINT,A,B,B,14295.0,90.0,,,,
7,FLIGHT,F114,B,D,15351.0,101.0,900.0,985.0,5.34,8.34
8,FLIGHT,F8,B,F,1056.0,136.0,900.0,1800.0,15.267,18.267
8,FERRY,FERRY,F,G,1192.0,60.0,,,,
8,FLIGHT,F16,G,A,2418.0,86.0,764.0,1664.0,14.321,17.321
8,FLIGHT,F26,A,H,3982.0,128.0,678.0,1578.0,13.235,16.235
8,FERRY,FERRY,H,B,4110.0,60.0,,,,
8,FLIGHT,F45,B,G,7901.0,162.0,550.0,1450.0,10.513,13.513
8,FERRY,FERRY,G,I,8063.0,60.0,,,,
8,FLIGHT,F68,I,H,10890.0,72.0,388.0,1288.0,8.438,11.438
8,FERRY,FERRY,H,E,10962.0,60.0,,,,
8,FLIGHT,F87,E,H,12603.0,121.0,316.0,1216.0,7.248,10.248
8,FERRY,FERRY,H,F,12724.0,60.0,,,,
8,FLIGHT,F111,F,B,14907.0,107.0,195.0,1095.0,5.648,8.648
8,MAINT,A,B,B,15014.0,90.0,,,,
8,FLIGHT,F129,B,I,18158.0,113.0,900.0,988.0,3.39,6.39
9,FLIGHT,F11,J,E,2075.0,173.0,900.0,1800.0,14.559,17.559
9,FLIGHT,F18,E,B,2476.0,176.0,727.0,1627.0,14.281,17.281
9,FLIGHT,F23,B,C,3320.0,104.0,551.0,1451.0,13.694,16.694
9,FLIGHT,F25,C,A,3875.0,120.0,447.0,1347.0,13.309,16.309
9,FERRY,FERRY,A,B,3995.0,60.0,,,,
9,FLIGHT,F29,B,J,4768.0,125.0,327.0,1227.0,12.689,15.689
9,FLIGHT,F41,J,I,6706.0,176.0,202.0,1102.0,11.343,14.343
9,MAINT,A,I,I,6882.0,90.0,,,,
9,FLIGHT,F43,I,H,7763.0,126.0,900.0,926.0,10.609,13.609
9,FERRY,FERRY,H,A,7889.0,60.0,,,,
9,FLIGHT,F53,A,B,8392.0,151.0,774.0,800.0,10.172,13.172
9,FLIGHT,F58,B,C,9215.0,139.0,623.0,649.0,9.601,12.601
9,FERRY,FERRY,C,D,9354.0,60.0,,,,
9,FLIGHT,F83,D,B,12040.0,126.0,484.0,510.0,7.639,10.639
9,FERRY,FERRY,B,F,12166.0,60.0,,,,
9,FLIGHT,F110,F,I,14775.0,151.0,358.0,384.0,5.74,8.74
9,FLIGHT,F119,I,H,16786.0,87.0,207.0,233.0,4.343,7.343
9,FLIGHT,F131,H,B,18340.0,82.0,120.0,146.0,3.264,6.264
10,FERRY,FERRY,B,I,0.0,60.0,,,,
10,FLIGHT,F13,I,C,2166.0,115.0,900.0,1800.0,14.496,17.496
10,FERRY,FERRY,C,B,2281.0,60.0,,,,
10,FLIGHT,F36,B,D,6182.0,96.0,785.0,1685.0,11.707,14.707
10,FLIGHT,F55,D,J,9041.0,76.0,689.0,1589.0,9.722,12.722
10,FERRY,FERRY,J,A,9117.0,60.0,,,,
10,FLIGHT,F65,A,G,10750.0,142.0,613.0,1513.0,8.535,11.535
10,FLIGHT,F85,G,D,12325.0,143.0,471.0,1371.0,7.441,10.441
10,FERRY,FERRY,D,I,12468.0,60.0,,,,
10,FLIGHT,F94,I,D,13727.0,166.0,328.0,1228.0,6.467,9.467
10,FERRY,FERRY,D,B,13893.0,60.0,,,,
10,FLIGHT,F112,B,G,15086.0,65.0,162.0,1062.0,5.524,8.524
10,MAINT,A,G,G,15151.0,90.0,,,,
10,FLIGHT,F132,G,B,18432.0,149.0,900.0,997.0,3.2,6.2
11,FLIGHT,F2,I,H,409.0,106.0,900.0,1800.0,15.716,18.716
11,FLIGHT,F12,H,C,2133.0,130.0,794.0,1694.0,14.519,17.519
11,FLIGHT,F21,C,J,3242.0,76.0,664.0,1564.0,13.749,16.749
11,FLIGHT,F24,J,D,3494.0,128.0,588.0,1488.0,13.574,16.574
11,FERRY,FERRY,D,B,3622.0,60.0,,,,
11,FLIGHT,F27,B,H,4003.0,75.0,460.0,1360.0,13.22,16.22
11,FLIGHT,F47,H,G,8073.0,142.0,385.0,1285.0,10.394,13.394
11,FERRY,FERRY,G,A,8215.0,60.0,,,,
11,FLIGHT,F52,A,B,8332.0,78.0,243.0,1143.0,10.214,13.214
11,FLIGHT,F56,B,F,9059.0,120.0,165.0,1065.0,9.709,12.709
11,MAINT,A,F,F,9179.0,90.0,,,,
11,FLIGHT,F73,F,D,11067.0,144.0,900.0,945.0,8.315,11.315
11,FERRY,FERRY,D,A,11211.0,60.0,,,,
11,FLIGHT,F82,A,B,11993.0,125.0,756.0,801.0,7.672,10.672
11,FLIGHT,F99,B,I,13876.0,154.0,631.0,676.0,6.364,9.364
11,FERRY,FERRY,I,G,14030.0,60.0,,,,
11,FLIGHT,F108,G,I,14154.0,135.0,477.0,522.0,6.171,9.171
11,FLIGHT,F118,I,A,16513.0,146.0,342.0,387.0,4.533,7.533
11,FLIGHT,F125,A,H,16954.0,90.0,196.0,241.0,4.226,7.226
