AID,Type,ID,From,To,Dep(min),Dur(min),Rem_A(min),Rem_B(min),Rem_C(days),Rem_D(days)
2,FLIGHT,F303,H,A,27923.0,65.0,159.0,206.0,3.609,6.609
3,FLIGHT,F3,I,D,568.0,175.0,900.0,1800.0,22.606,25.606
3,FERRY,FERRY,D,A,743.0,60.0,,,,
3,FLIGHT,F35,A,E,3714.0,89.0,725.0,1625.0,20.421,23.421
3,FLIGHT,F50,E,C,4979.0,163.0,636.0,1536.0,19.542,22.542
3,FLIGHT,F83,C,J,8131.0,146.0,473.0,1373.0,17.353,20.353
3,FLIGHT,F91,J,H,8316.0,126.0,327.0,1227.0,17.225,20.225
3,FLIGHT,F106,H,D,9802.0,133.0,201.0,1101.0,16.193,19.193
3,FERRY,FERRY,D,I,9935.0,60.0,,,,
3,FLIGHT,F116,I,L,11168.0,66.0,68.0,968.0,15.244,18.244
3,MAINT,A,L,L,11234.0,90.0,,,,
3,FLIGHT,F135,L,G,13522.0,103.0,900.0,902.0,13.61,16.61
3,FLIGHT,F155,G,L,15440.0,107.0,797.0,799.0,12.278,15.278
3,FERRY,FERRY,L,A,15547.0,60.0,,,,
3,FLIGHT,F165,A,L,16495.0,104.0,690.0,692.0,11.545,14.545
3,FERRY,FERRY,L,H,16599.0,60.0,,,,
3,FLIGHT,F204,H,K,20601.0,147.0,586.0,588.0,8.694,11.694
3,FLIGHT,F228,K,F,22305.0,130.0,439.0,441.0,7.51,10.51
3,FLIGHT,F271,F,L,25349.0,95.0,309.0,311.0,5.397,8.397
3,FLIGHT,F273,L,A,25500.0,139.0,214.0,216.0,5.292,8.292
3,FERRY,FERRY,A,L,25639.0,60.0,,,,
3,MAINT,B,L,L,25699.0,180.0,,,,
3,FLIGHT,F282,L,I,26348.0,158.0,900.0,1800.0,4.703,7.703
3,FLIGHT,F298,I,C,27064.0,125.0,742.0,1642.0,4.206,7.206
3,FLIGHT,F317,C,J,28455.0,161.0,617.0,1517.0,3.24,6.24
3,FERRY,FERRY,J,I,28616.0,60.0,,,,
3,FLIGHT,F325,I,K,29415.0,118.0,456.0,1356.0,2.573,5.573
4,FERRY,FERRY,L,I,0.0,60.0,,,,
4,FLIGHT,F15,I,K,1953.0,126.0,900.0,1800.0,21.644,24.644
4,FLIGHT,F28,K,E,3412.0,147.0,774.0,1674.0,20.631,23.631
4,FLIGHT,F58,E,H,5472.0,60.0,627.0,1527.0,19.2,22.2
4,FLIGHT,F76,H,E,7722.0,151.0,567.0,1467.0,17.637,20.637
4,FLIGHT,F94,E,F,8399.0,128.0,416.0,1316.0,17.167,20.167
4,FLIGHT,F96,F,L,9011.0,139.0,288.0,1188.0,16.742,19.742
4,MAINT,A,L,L,9150.0,90.0,,,,
4,FLIGHT,F113,L,K,10947.0,170.0,900.0,1049.0,15.398,18.398
4,FERRY,FERRY,K,D,11117.0,60.0,,,,
4,FLIGHT,F123,D,F,12146.0,114.0,730.0,879.0,14.565,17.565
4,FLIGHT,F146,F,C,14819.0,88.0,616.0,765.0,12.709,15.709
4,FERRY,FERRY,C,B,14907.0,60.0,,,,
4,FLIGHT,F163,B,F,16238.0,90.0,528.0,677.0,11.724,14.724
4,FERRY,FERRY,F,J,16328.0,60.0,,,,
4,FLIGHT,F200,J,E,19711.0,111.0,438.0,587.0,9.312,12.312
4,FLIGHT,F220,E,B,21312.0,170.0,327.0,476.0,8.2,11.2
4,MAINT,A,B,B,21482.0,90.0,,,,
4,FLIGHT,F242,B,H,23644.0,165.0,900.0,306.0,6.581,9.581
4,FLIGHT,F252,H,C,23935.0,97.0,735.0,141.0,6.378,9.378
4,MAINT,B,C,C,24032.0,180.0,,,,
4,FLIGHT,F260,C,D,25001.0,156.0,900.0,1800.0,5.638,8.638
4,FERRY,FERRY,D,L,25157.0,60.0,,,,
4,FLIGHT,F283,L,J,26395.0,176.0,744.0,1644.0,4.67,7.67
4,FLIGHT,F322,J,H,29320.0,120.0,568.0,1468.0,2.639,5.639
4,FERRY,FERRY,H,C,29440.0,60.0,,,,
4,FLIGHT,F334,C,I,29918.0,73.0,448.0,1348.0,2.224,5.224
5,FERRY,FERRY,K,I,0.0,60.0,,,,
5,FLIGHT,F13,I,G,1862.0,106.0,900.0,1800.0,21.707,24.707
5,FLIGHT,F33,G,H,3663.0,100.0,794.0,1694.0,20.456,23.456
5,FLIGHT,F45,H,I,4850.0,104.0,694.0,1594.0,19.632,22.632
5,FLIGHT,F63,I,G,6309.0,84.0,590.0,1490.0,18.619,21.619
5,FERRY,FERRY,G,A,6393.0,60.0,,,,
5,FLIGHT,F84,A,F,8192.0,137.0,506.0,1406.0,17.311,20.311
5,FERRY,FERRY,F,I,8329.0,60.0,,,,
5,FLIGHT,F138,I,K,13686.0,116.0,369.0,1269.0,13.496,16.496
5,FLIGHT,F143,K,C,14039.0,103.0,253.0,1153.0,13.251,16.251
5,MAINT,A,C,C,14142.0,90.0,,,,
5,FLIGHT,F166,C,H,16590.0,174.0,900.0,1050.0,11.479,14.479
5,FERRY,FERRY,H,K,16764.0,60.0,,,,
5,FLIGHT,F194,K,F,19423.0,177.0,726.0,876.0,9.512,12.512
5,FLIGHT,F231,F,H,22532.0,100.0,549.0,699.0,7.353,10.353
5,FLIGHT,F250,H,L,23831.0,153.0,449.0,599.0,6.451,9.451
5,FLIGHT,F265,L,K,25131.0,179.0,296.0,446.0,5.548,8.548
5,FERRY,FERRY,K,G,25310.0,60.0,,,,
5,FLIGHT,F278,G,J,25643.0,88.0,117.0,267.0,5.192,8.192
5,MAINT,A,J,J,25731.0,90.0,,,,
5,FLIGHT,F289,J,G,26788.0,173.0,900.0,179.0,4.397,7.397
5,MAINT,B,G,G,26961.0,180.0,,,,
5,FLIGHT,F316,G,D,28354.0,81.0,900.0,1800.0,3.31,6.31
5,FLIGHT,F320,D,F,29234.0,125.0,819.0,1719.0,2.699,5.699
5,FLIGHT,F326,F,B,29428.0,84.0,694.0,1594.0,2.564,5.564
5,FLIGHT,F327,B,K,29580.0,105.0,610.0,1510.0,2.458,5.458
5,FLIGHT,F336,K,H,29996.0,87.0,505.0,1405.0,2.169,5.169
6,FERRY,FERRY,L,I,0.0,60.0,,,,
6,FLIGHT,F10,I,F,1139.0,163.0,900.0,1800.0,22.209,25.209
6,FERRY,FERRY,F,L,1302.0,60.0,,,,
6,FLIGHT,F69,L,J,6452.0,144.0,737.0,1637.0,18.519,21.519
6,FLIGHT,F122,J,D,12135.0,69.0,593.0,1493.0,14.573,17.573
6,FERRY,FERRY,D,I,12204.0,60.0,,,,
6,FLIGHT,F133,I,D,13340.0,77.0,524.0,1424.0,13.736,16.736
6,FLIGHT,F142,D,G,14025.0,175.0,447.0,1347.0,13.26,16.26
6,FERRY,FERRY,G,E,14200.0,60.0,,,,
6,FLIGHT,F181,E,J,18218.0,148.0,272.0,1172.0,10.349,13.349
6,MAINT,A,J,J,18366.0,90.0,,,,
6,FLIGHT,F187,J,C,18466.0,146.0,900.0,1024.0,10.176,13.176
6,FLIGHT,F217,C,D,21197.0,179.0,754.0,878.0,8.28,11.28
6,FLIGHT,F244,D,F,23679.0,117.0,575.0,699.0,6.556,9.556
6,FLIGHT,F254,F,L,24026.0,172.0,458.0,582.0,6.315,9.315
6,FERRY,FERRY,L,I,24198.0,60.0,,,,
6,FLIGHT,F266,I,D,25214.0,161.0,286.0,410.0,5.49,8.49
6,MAINT,A,D,D,25375.0,90.0,,,,
6,FLIGHT,F295,D,J,26925.0,175.0,900.0,249.0,4.302,7.302
6,MAINT,B,J,J,27100.0,180.0,,,,
6,FLIGHT,F309,J,B,28171.0,75.0,900.0,1800.0,3.437,6.437
6,FERRY,FERRY,B,L,28246.0,60.0,,,,
6,FLIGHT,F318,L,B,28553.0,102.0,825.0,1725.0,3.172,6.172
6,FLIGHT,F332,B,A,29874.0,71.0,723.0,1623.0,2.254,5.254
7,FLIGHT,F7,K,I,819.0,178.0,900.0,1800.0,22.431,25.431
7,FLIGHT,F9,I,G,1133.0,144.0,722.0,1622.0,22.213,25.213
7,FLIGHT,F22,G,H,2261.0,179.0,578.0,1478.0,21.43,24.43
7,FLIGHT,F42,H,G,4061.0,74.0,399.0,1299.0,20.18,23.18
7,FLIGHT,F47,G,F,4902.0,123.0,325.0,1225.0,19.596,22.596
7,FERRY,FERRY,F,G,5025.0,60.0,,,,
7,FLIGHT,F66,G,K,6383.0,90.0,202.0,1102.0,18.567,21.567
7,FLIGHT,F77,K,G,7772.0,90.0,112.0,1012.0,17.603,20.603
7,FERRY,FERRY,G,B,7862.0,60.0,,,,
7,MAINT,A,B,B,7922.0,90.0,,,,
7,FLIGHT,F120,B,G,12103.0,139.0,900.0,922.0,14.595,17.595
7,FLIGHT,F160,G,J,15584.0,161.0,761.0,783.0,12.178,15.178
7,FERRY,FERRY,J,E,15745.0,60.0,,,,
7,FLIGHT,F168,E,J,16656.0,72.0,600.0,622.0,11.433,14.433
7,FLIGHT,F174,J,D,17934.0,74.0,528.0,550.0,10.546,13.546
7,FLIGHT,F192,D,E,19366.0,69.0,454.0,476.0,9.551,12.551
7,FLIGHT,F197,E,I,19673.0,155.0,385.0,407.0,9.338,12.338
7,FLIGHT,F214,I,K,21160.0,162.0,230.0,252.0,8.306,11.306
7,MAINT,B,K,K,21322.0,180.0,,,,
7,FLIGHT,F223,K,C,22037.0,141.0,900.0,1800.0,7.697,10.697
7,FERRY,FERRY,C,E,22178.0,60.0,,,,
7,FLIGHT,F232,E,D,22542.0,84.0,759.0,1659.0,7.346,10.346
7,FLIGHT,F246,D,C,23711.0,177.0,675.0,1575.0,6.534,9.534
7,FLIGHT,F264,C,D,25115.0,75.0,498.0,1398.0,5.559,8.559
7,FERRY,FERRY,D,G,25190.0,60.0,,,,
7,FLIGHT,F292,G,J,26850.0,129.0,423.0,1323.0,4.354,7.354
7,FLIGHT,F335,J,A,29943.0,80.0,294.0,1194.0,2.206,5.206
8,FLIGHT,F11,H,B,1187.0,111.0,900.0,1800.0,22.176,25.176
8,FERRY,FERRY,B,I,1298.0,60.0,,,,
8,FLIGHT,F29,I,J,3448.0,99.0,789.0,1689.0,20.606,23.606
8,FLIGHT,F55,J,A,5396.0,115.0,690.0,1590.0,19.253,22.253
8,FLIGHT,F79,A,F,7868.0,87.0,575.0,1475.0,17.536,20.536
8,FLIGHT,F93,F,D,8384.0,162.0,488.0,1388.0,17.178,20.178
8,FERRY,FERRY,D,B,8546.0,60.0,,,,
8,FLIGHT,F105,B,C,9764.0,124.0,326.0,1226.0,16.219,19.219
8,FLIGHT,F118,C,L,12048.0,133.0,202.0,1102.0,14.633,17.633
8,MAINT,A,L,L,12181.0,90.0,,,,
8,FLIGHT,F129,L,H,12628.0,142.0,900.0,969.0,14.231,17.231
8,FLIGHT,F159,H,C,15544.0,155.0,758.0,827.0,12.206,15.206
8,FLIGHT,F164,C,D,16420.0,102.0,603.0,672.0,11.597,14.597
8,FERRY,FERRY,D,B,16522.0,60.0,,,,
8,FLIGHT,F170,B,G,16933.0,161.0,501.0,570.0,11.241,14.241
8,FLIGHT,F208,G,C,20707.0,75.0,340.0,409.0,8.62,11.62
8,FERRY,FERRY,C,D,20782.0,60.0,,,,
8,FLIGHT,F216,D,I,21170.0,172.0,265.0,334.0,8.299,11.299
8,MAINT,A,I,I,21342.0,90.0,,,,
8,FLIGHT,F234,I,E,22584.0,95.0,900.0,162.0,7.317,10.317
8,MAINT,B,E,E,22679.0,180.0,,,,
8,FLIGHT,F281,E,K,26338.0,173.0,900.0,1800.0,4.71,7.71
8,FLIGHT,F284,K,E,26518.0,142.0,727.0,1627.0,4.585,7.585
8,FERRY,FERRY,E,H,26660.0,60.0,,,,
8,FLIGHT,F290,H,F,26797.0,109.0,585.0,1485.0,4.391,7.391
8,FLIGHT,F304,F,L,28025.0,131.0,476.0,1376.0,3.538,6.538
8,FLIGHT,F310,L,J,28205.0,149.0,345.0,1245.0,3.413,6.413
9,FERRY,FERRY,J,C,0.0,60.0,,,,
9,FLIGHT,F18,C,K,2036.0,158.0,900.0,1800.0,21.586,24.586
9,FLIGHT,F53,K,H,5220.0,176.0,742.0,1642.0,19.375,22.375
9,FLIGHT,F72,H,B,6950.0,111.0,566.0,1466.0,18.174,21.174
9,FLIGHT,F74,B,D,7579.0,97.0,455.0,1355.0,17.737,20.737
9,FLIGHT,F75,D,L,7713.0,73.0,358.0,1258.0,17.644,20.644
9,FLIGHT,F80,L,D,7902.0,155.0,285.0,1185.0,17.512,20.512
9,MAINT,A,D,D,8057.0,90.0,,,,
9,FLIGHT,F114,D,F,11093.0,151.0,900.0,1030.0,15.297,18.297
9,FERRY,FERRY,F,B,11244.0,60.0,,,,
9,FLIGHT,F124,B,L,12242.0,171.0,749.0,879.0,14.499,17.499
9,FLIGHT,F152,L,B,15201.0,92.0,578.0,708.0,12.444,15.444
9,FLIGHT,F154,B,D,15295.0,176.0,486.0,616.0,12.378,15.378
9,FLIGHT,F157,D,H,15489.0,167.0,310.0,440.0,12.244,15.244
9,FLIGHT,F180,H,F,18168.0,75.0,143.0,273.0,10.383,13.383
9,FERRY,FERRY,F,J,18243.0,60.0,,,,
9,FLIGHT,F184,J,G,18315.0,62.0,68.0,198.0,10.281,13.281
9,MAINT,B,G,G,18377.0,180.0,,,,
9,FLIGHT,F215,G,H,21162.0,138.0,900.0,1800.0,8.304,11.304
9,FLIGHT,F221,H,B,21322.0,108.0,762.0,1662.0,8.193,11.193
9,FLIGHT,F238,B,G,22714.0,95.0,654.0,1554.0,7.226,10.226
9,FLIGHT,F245,G,L,23689.0,70.0,559.0,1459.0,6.549,9.549
9,FERRY,FERRY,L,G,23759.0,60.0,,,,
9,FLIGHT,F255,G,B,24110.0,78.0,489.0,1389.0,6.257,9.257
9,FERRY,FERRY,B,G,24188.0,60.0,,,,
9,FLIGHT,F296,G,E,26951.0,123.0,411.0,1311.0,4.284,7.284
9,FLIGHT,F307,E,D,28114.0,172.0,288.0,1188.0,3.476,6.476
9,MAINT,A,D,D,28286.0,90.0,,,,
9,FLIGHT,F333,D,F,29890.0,125.0,900.0,1016.0,2.243,5.243
10,FLIGHT,F6,A,C,810.0,110.0,900.0,1800.0,22.438,25.438
10,FLIGHT,F17,C,L,2010.0,60.0,790.0,1690.0,21.604,24.604
10,FLIGHT,F25,L,C,2313.0,149.0,730.0,1630.0,21.394,24.394
10,FLIGHT,F46,C,E,4873.0,110.0,581.0,1481.0,19.616,22.616
10,FERRY,FERRY,E,G,4983.0,60.0,,,,
10,FLIGHT,F52,G,D,5064.0,168.0,471.0,1371.0,19.483,22.483
10,FLIGHT,F86,D,G,8210.0,111.0,303.0,1203.0,17.299,20.299
10,FERRY,FERRY,G,E,8321.0,60.0,,,,
10,FLIGHT,F112,E,J,10878.0,68.0,192.0,1092.0,15.446,18.446
10,FERRY,FERRY,J,E,10946.0,60.0,,,,
10,FLIGHT,F153,E,L,15245.0,119.0,124.0,1024.0,12.413,15.413
10,MAINT,A,L,L,15364.0,90.0,,,,
10,FLIGHT,F173,L,D,17728.0,144.0,900.0,905.0,10.689,13.689
10,FLIGHT,F191,D,F,19251.0,173.0,756.0,761.0,9.631,12.631
10,FERRY,FERRY,F,B,19424.0,60.0,,,,
10,FLIGHT,F205,B,H,20664.0,80.0,583.0,588.0,8.65,11.65
10,FLIGHT,F230,H,L,22445.0,68.0,503.0,508.0,7.413,10.413
10,FLIGHT,F236,L,E,22651.0,124.0,435.0,440.0,7.27,10.27
10,FERRY,FERRY,E,I,22775.0,60.0,,,,
10,FLIGHT,F279,I,B,25647.0,125.0,311.0,316.0,5.19,8.19
10,FERRY,FERRY,B,D,25772.0,60.0,,,,
10,FLIGHT,F315,D,J,28341.0,152.0,186.0,191.0,3.319,6.319
11,FLIGHT,F16,L,F,1998.0,138.0,900.0,1800.0,21.613,24.613
11,FLIGHT,F26,F,C,2552.0,88.0,762.0,1662.0,21.228,24.228
11,FLIGHT,F40,C,F,3959.0,104.0,674.0,1574.0,20.251,23.251
11,FLIGHT,F49,F,G,4959.0,173.0,570.0,1470.0,19.556,22.556
11,FLIGHT,F62,G,J,6240.0,109.0,397.0,1297.0,18.667,21.667
11,FERRY,FERRY,J,K,6349.0,60.0,,,,
11,FLIGHT,F67,K,H,6420.0,71.0,288.0,1188.0,18.542,21.542
11,FERRY,FERRY,H,B,6491.0,60.0,,,,
11,FLIGHT,F109,B,G,10514.0,73.0,217.0,1117.0,15.699,18.699
11,FERRY,FERRY,G,E,10587.0,60.0,,,,
11,FLIGHT,F150,E,H,15152.0,105.0,144.0,1044.0,12.478,15.478
11,FERRY,FERRY,H,J,15257.0,60.0,,,,
11,MAINT,A,J,J,15317.0,90.0,,,,
11,FLIGHT,F188,J,D,18468.0,170.0,900.0,939.0,10.175,13.175
11,FLIGHT,F211,D,J,21006.0,144.0,730.0,769.0,8.412,11.412
11,FLIGHT,F218,J,I,21250.0,168.0,586.0,625.0,8.243,11.243
11,FLIGHT,F224,I,J,22179.0,99.0,418.0,457.0,7.598,10.598
11,FERRY,FERRY,J,G,22278.0,60.0,,,,
11,FLIGHT,F275,G,E,25571.0,112.0,319.0,358.0,5.242,8.242
11,FERRY,FERRY,E,I,25683.0,60.0,,,,
11,FLIGHT,F300,I,J,27799.0,84.0,207.0,246.0,3.695,6.695
12,FLIGHT,F12,E,H,1192.0,156.0,900.0,1800.0,22.172,25.172
12,FERRY,FERRY,H,B,1348.0,60.0,,,,
12,FLIGHT,F32,B,J,3595.0,123.0,744.0,1644.0,20.503,23.503
12,FLIGHT,F64,J,C,6313.0,116.0,621.0,1521.0,18.616,21.616
12,FLIGHT,F89,C,L,8278.0,164.0,505.0,1405.0,17.251,20.251
12,FERRY,FERRY,L,E,8442.0,60.0,,,,
12,FLIGHT,F102,E,H,9605.0,93.0,341.0,1241.0,16.33,19.33
12,FLIGHT,F125,H,J,12313.0,80.0,248.0,1148.0,14.449,17.449
12,FERRY,FERRY,J,K,12393.0,60.0,,,,
12,FLIGHT,F149,K,A,15024.0,93.0,168.0,1068.0,12.567,15.567
12,MAINT,A,A,A,15117.0,90.0,,,,
12,FLIGHT,F161,A,C,16217.0,155.0,900.0,975.0,11.738,14.738
12,FERRY,FERRY,C,J,16372.0,60.0,,,,
12,FLIGHT,F196,J,A,19515.0,172.0,745.0,820.0,9.448,12.448
12,FLIGHT,F249,A,J,23766.0,106.0,573.0,648.0,6.496,9.496
12,FLIGHT,F257,J,D,24125.0,121.0,467.0,542.0,6.247,9.247
12,FERRY,FERRY,D,L,24246.0,60.0,,,,
12,FLIGHT,F272,L,D,25397.0,180.0,346.0,421.0,5.363,8.363
12,FERRY,FERRY,D,L,25577.0,60.0,,,,
12,FLIGHT,F312,L,F,28292.0,161.0,166.0,241.0,3.353,6.353
12,MAINT,B,F,F,28453.0,180.0,,,,
12,FLIGHT,F330,F,K,29749.0,110.0,900.0,1800.0,2.341,5.341
13,FERRY,FERRY,F,A,0.0,60.0,,,,
13,FLIGHT,F20,A,E,2203.0,137.0,900.0,1800.0,21.47,24.47
13,FLIGHT,F44,E,C,4797.0,168.0,763.0,1663.0,19.669,22.669
13,FLIGHT,F57,C,H,5433.0,147.0,595.0,1495.0,19.227,22.227
13,FLIGHT,F78,H,L,7816.0,144.0,448.0,1348.0,17.572,20.572
13,FLIGHT,F92,L,C,8331.0,170.0,304.0,1204.0,17.215,20.215
13,MAINT,A,C,C,8501.0,90.0,,,,
13,FLIGHT,F104,C,D,9674.0,178.0,900.0,1034.0,16.282,19.282
13,FLIGHT,F121,D,E,12128.0,104.0,722.0,856.0,14.578,17.578
13,FERRY,FERRY,E,B,12232.0,60.0,,,,
13,FLIGHT,F130,B,K,12650.0,147.0,618.0,752.0,14.215,17.215
13,FLIGHT,F136,K,C,13560.0,170.0,471.0,605.0,13.583,16.583
13,FLIGHT,F144,C,H,14119.0,115.0,301.0,435.0,13.195,16.195
13,FERRY,FERRY,H,J,14234.0,60.0,,,,
13,FLIGHT,F175,J,A,17983.0,175.0,186.0,320.0,10.512,13.512
13,MAINT,A,A,A,18158.0,90.0,,,,
13,FLIGHT,F210,A,K,20960.0,127.0,900.0,145.0,8.444,11.444
13,FERRY,FERRY,K,J,21087.0,60.0,,,,
13,MAINT,B,J,J,21147.0,180.0,,,,
13,FLIGHT,F225,J,G,22182.0,84.0,900.0,1800.0,7.596,10.596
13,FLIGHT,F247,G,D,23717.0,156.0,816.0,1716.0,6.53,9.53
13,FLIGHT,F253,D,C,23956.0,84.0,660.0,1560.0,6.364,9.364
13,FLIGHT,F280,C,D,26303.0,64.0,576.0,1476.0,4.734,7.734
13,FERRY,FERRY,D,G,26367.0,60.0,,,,
13,FLIGHT,F294,G,A,26908.0,107.0,512.0,1412.0,4.314,7.314
14,FERRY,FERRY,A,I,0.0,60.0,,,,
14,FLIGHT,F19,I,K,2060.0,133.0,900.0,1800.0,21.569,24.569
14,FLIGHT,F31,K,A,3465.0,92.0,767.0,1667.0,20.594,23.594
14,FLIGHT,F59,A,E,5504.0,107.0,675.0,1575.0,19.178,22.178
14,FLIGHT,F65,E,B,6369.0,156.0,568.0,1468.0,18.577,21.577
14,FLIGHT,F100,B,G,9433.0,119.0,412.0,1312.0,16.449,19.449
14,FERRY,FERRY,G,C,9552.0,60.0,,,,
14,FLIGHT,F107,C,J,10460.0,91.0,293.0,1193.0,15.736,18.736
14,FERRY,FERRY,J,A,10551.0,60.0,,,,
14,FLIGHT,F148,A,G,15019.0,74.0,202.0,1102.0,12.57,15.57
14,FERRY,FERRY,G,E,15093.0,60.0,,,,
14,MAINT,A,E,E,15153.0,90.0,,,,
14,FLIGHT,F185,E,A,18419.0,166.0,900.0,1028.0,10.209,13.209
14,FLIGHT,F213,A,E,21053.0,72.0,734.0,862.0,8.38,11.38
14,FLIGHT,F219,E,K,21276.0,144.0,662.0,790.0,8.225,11.225
14,FLIGHT,F226,K,G,22194.0,72.0,518.0,646.0,7.588,10.588
14,FLIGHT,F233,G,A,22547.0,64.0,446.0,574.0,7.342,10.342
14,FERRY,FERRY,A,H,22611.0,60.0,,,,
14,FLIGHT,F268,H,A,25220.0,142.0,382.0,510.0,5.486,8.486
14,FLIGHT,F293,A,G,26874.0,179.0,240.0,368.0,4.337,7.337
14,MAINT,A,G,G,27053.0,90.0,,,,
14,FLIGHT,F306,G,F,28032.0,134.0,900.0,189.0,3.533,6.533
14,FERRY,FERRY,F,I,28166.0,60.0,,,,
14,MAINT,B,I,I,28226.0,180.0,,,,
